web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697043983-777","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10920440","AUDI A3 Sportback 40 TFSI e-tron Sport S-tronic","","CHF 28'999.–","12.2019","Limousine","42'600 km","Hybride rechargeable essence/électrique","Automatique","204 PS (150 kW)","Traction avant","1.6 l/100 km","Non","","Non","Oui","Dès la 1ère mise en circulation, 60 mois","Zugerstrasse 2, 6340 Sihlbrugg","Listing ID: 10920440","462929","2023-10-06"
"1697043990-778","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10279053","AUDI A3 Sportback 40 TDI Sport quattro *S-Line*","**digitales Kombiinstrument**S-Line**Navi**LED Scheinwerfer**Sitzheizung**","CHF 29'800.–","10.2019","Limousine","92'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","7.2 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wilerstrasse 207, 9500 Kirchberg, 9500 Wil SG","Listing ID: 10279053","","2023-02-21"
"1697043997-779","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10712756","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Top gepflegtes CH-Fahrzeug mit Top Ausstattung aus 1.Hand. Ab MFK. 12 Monate Garantie.","CHF 29'800.–","03.2019","Limousine","69'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wässeristrasse 12, 8340 Hinwil","Listing ID: 10712756","","2023-07-20"
"1697044006-780","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10896416","AUDI A3 Sportback 35 TFSI S-Line *CH-Fahrzeug*","*Abstandsregeltemp*LED-SW*Sportsitze*El-Sitze*Sitzheiz*Parkassist+Kamera*Side+Lane-Assist*Navi*Komfortschlüssel*","CHF 29'800.–","06.2021","Limousine","49'400 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.8 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 80'000 km","Maienweg 1, 8953 Dietikon","Listing ID: 10896416","- CH-Fahrzeug
- Gratis Service 10 Jahre oder 100'000km (ab 1Inv)
- Werksgarantie 4 Jahre oder 80'000km (ab 1Inv)
- Abstandsregeltempomat
- Spurwechselassistent
- Spurhalteassistent
- Verkehrszeichenerkennung
- MMI Navigation plus
- PhoneBox
- Soundsystem
- Virtual Cockpit plus
- Parkassistent mit Rückfahrkamera
- LED-Scheinwerfer
- Vordersitze elektrisch verstellbar
- Vordersitze heizbar
- Sportsitze Leder/Stoff
- Komfortschlüssel
- El-Heckklappe
- 2-Zonen Klimaautomat
- Fahrwerk mit Dämpferregelung
- Mittelarmlehne vorn in der Neigung einstellbar, in Längsrichtung verschiebbar
- Elektrisch einstellbare Lendenwirbelstütze für Vordersitze","2023-09-28"
"1697044015-781","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10891459","AUDI A3 Sportback 40 TFSI e S-tronic","CAREFREE Gratis Service 3 Jahre oder 60'000 Km I NAVI I Abstandtempomat I PDC vorne + hinten I 8-Fach bereift","CHF 29'850.–","04.2021","Limousine","16'600 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Oui","","Non","Non","","Hauptstrasse 81, 4446 Buckten","Listing ID: 10891459","Herzlich Willkommen bei PRETIOSA CARS GMBH !

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Gratis-Service: 36-120 MONATE GRATISSERVICE durch unseren Partner CAREFREE AG

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise: Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen - Aktueller Kilometerstand - Datum des letzten Services - Kopie des Fahrzeugausweises - Fotos von Innen sowie Aussen - Ihre Preisvorstellung

Kontakt: Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 78 335 33 33. Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr PRETIOSA CARS GMBH !","2023-09-26"
"1697044024-782","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10897865","AUDI A3 Sportback 40 TFSI e S-tronic","NAVI I Abstandtempomat I Spurhalteassistent I 8-Fach bereift","CHF 29'850.–","04.2021","Limousine","19'800 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Oui","","Non","Oui","À partir de la livraison du véhicule, 24 mois ou 20'000 km","Hauptstrasse 81, 4446 Buckten","Listing ID: 10897865","Herzlich Willkommen bei PRETIOSA CARS GMBH !

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Gratis-Service: 36-120 MONATE GRATISSERVICE durch unseren Partner CAREFREE AG

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise: Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen - Aktueller Kilometerstand - Datum des letzten Services - Kopie des Fahrzeugausweises - Fotos von Innen sowie Aussen - Ihre Preisvorstellung

Kontakt: Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 78 335 33 33. Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr PRETIOSA CARS GMBH !","2023-09-28"
"1697044033-783","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10810101","AUDI A3 Sportback 35 TFSI S line S-tronic","Véhicule CH, Visible uniquement sur rendez-vous, Reprise / Leasing / Garantie possible - 078 400 01 19 / 078 219 07 77","CHF 29'890.–","11.2020","Limousine","69'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.9 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de Bottens 3, 1053 Bretigny-sur-Morrens","Listing ID: 10810101","Bienvenue chez GoSwap, nous vous remercions de votre intérêt.

Pour les visites, nous vous prions de prendre rendez-vous par téléphone / e-mail afin de pouvoir vous consacrer suffisamment de temps.

Ce qu'il faut savoir sur le véhicule :

- Pack S-Line intérieur / extérieur
- Hayon électrique 
- Jantes barracuda Ultra Light homologuée 
- Virtual Cockpit
- Sièges électriques avant conducteur et passager
- Audi Smartphone

Vous souhaitez échanger un véhicule ?

Envoyez-nous des photos du véhicule et de sa carte grise par e-mail ou très facilement par WhatsApp au : +41 78 219 07 77 ou +41 78 400 01 19

Les services suivants sont disponibles en option :

- Livraison dans toute la Suisse à partir de 400.-
- Polissage et vitrification à partir de 300.-
- Covering & Detailling sur demade

Leasing | Garantie | Reprise | Courtage en assurances

Salutations, l'équipe GoSwap","2023-08-29"
"1697044042-784","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10919231","AUDI A3 2.0 TFSI Design quattro S-tronic","[ Ab MFK & Service ] -**- [ inkl. 12 Monate Garantie ] -**- [ Leasing & Kredit ] -**- [ Autoversicherung inkl. Anmeldung ]","CHF 29'890.–","01.2018","Limousine","28'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","5.9 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Breitenweg 4, 6370 Stans","Listing ID: 10919231","Herzlich Willkommen bei der ZK Automobile AG Zentrum Stans-Süd

Danke für den Besuch, und Ihr Interesse an unserem Fahrzeug 

° Ein schöner, gepflegter Audi A3 2.0 TFSI Design quattro S-tronic aus 1. Hand
° Neuwertiger Zustand ! nur 28000 Km !
° Ab Service & MFK, CH Fahrzeug 
° Gratis Service 10 Jahre oder 100 000 km - Es gilt jeweils das zuerst Erreichte
° 8-fach bereift mit Alufelgen 
° Top Ausstattung ! ( Vergleichen Erwünscht )

Keine Besichtigungen ohne Telefonische Voranmeldung möglich

Unter (Ausstattungen) finden sie:
•	Die Serienmässige Ausstattung
•	Die Optionale Ausstattung 
Um die Ausstattungsliste zu sehen, bitte klicken sie auf Mehr anzeigen >   
Hinweis: Die effektive Ausstattung kann von der publizierten Ausstattung abweichen 

Leasing und Finanzierung 
Wir beraten Sie in Zusammenarbeit mit
* Cembra Money Bank AG
* LeasForce 

Garantie
* Quality 1
DIE NUMMER 1 FÜR FAHRZEUGGARANTIEN 


Haben wir Ihr Interesse geweckt?
Möchten Sie Informationen zu diesem Fahrzeug
oder wünschen Sie eine Besichtigung oder Probefahrt?
Sie erreichen uns telefonisch oder per E-Mail


Folgendes bieten wir an: 

* Reparaturen und Servicearbeiten rund ums Auto
* Aufbereitung von Fahrzeugen
* Tuning von Fahrzeugen, Software-Optimierungen 
* Eintausch von Fahrzeugen  
* Leasing und Finanzierungsberatung
* Beschaffung von Neuwagen In- und Ausland
* Verschiedene Garantieleistungen für Ihr Auto
* Wir organisieren den Hol- und Bringservice
* Wir beraten Sie bei der Autoversicherung
* Strassenverkehrsamt - wir regeln alles für Sie
* im Auftrag suchen wir das richtige Auto für Sie
- und vieles mehr…

Wünschen Sie Informationen zu unserem Service?
Gerne erwarten wir Ihre Kontaktaufnahme 



ZK Automobile AG
Breitenweg 4
6370 Stans
Verkauf: 041 541 52 07
Garage:  041 610 51 87
www.zk-automobile-ag.ch","2023-10-05"
"1697044049-785","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2018-occasion-10093216","AUDI A3 Cabriolet 2.0 TFSI Sport quattro S-tronic","**CH-Fahrzeug, LED, Audi phone box, B&O, Audi Soundsystem, Navi uvm.**","CHF 29'900.–","03.2018","Cabriolet","78'800 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.1 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Arbonerstrasse 19, 9300 Wittenbach","Listing ID: 10093216","[#F1] BusinessPlus
[GB1] LTE-Unterstützung für Audi phone box
[PA] schwarz
[JN] schwarz - schwarz
[Y1] tangorot metallic
[YEL] Infotainment & Technik Kombipaket","2022-12-10"
"1697044058-786","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10927299","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","","CHF 29'900.–","07.2020","Limousine","24'600 km","Hybride rechargeable essence/électrique","Automatique","204 PS (150 kW)","Traction avant","1.6 l/100 km","Non","06.07.2020","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de Delémont 162, 2802 Develier","Listing ID: 10927299","[EI] noir - gris rocher
[GB1] Support LTE pour Audi phone box
[79D] Assistant au changement de file, de maintien sur la voie, de conduite en embouteillage et d'urgence + Side Assist
[YEL] Infotainment & Technologie combipaquet","2023-10-09"
"1697044067-787","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10918016","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","***Frisch ab MFK***Klima***Automat***Navi**Tempomat***","CHF 29'900.–","12.2019","Limousine","74'500 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Güttingerstrasse 9, 8593 Kesswil","Listing ID: 10918016","***ALLES INKLUSIVE***
Bei uns bezahlen Sie keine Ablieferungs- oder Bereitstellungsgebühren!

***LEASING ODER FINANZIERUNG***
Fragen Sie nach den attraktiven Konditionen unserer Partnerbanken!

***BESICHTIGUNG UND PROBEFAHRT***
Besichtigungen und Probefahrten sind bei uns immer unverbindlich und kostenlos!

Herzlichen Dank für Ihr Interesse an einem unserer Fahrzeuge. Da wir an vier Standorten vertreten sind, vereinbaren Sie für eine Besichtigung und Probefahrt bitte telefonisch oder per Klick auf den Button ""Probefahrt"" einen Termin.

Wir sprechen / Nous parlons / We speak / Mi govorimo / Beszélünk / Vorbim / Rozmawiamy po: Deutsch / Français / English / Bosanski Srbsko-Hrvatski / Magyarul / Româneste / Polsku!","2023-10-05"
"1697044074-788","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10928837","AUDI A3 Sportback 2.0 TFSI quattro S-tronic","Top Zustnd, top gepflegt","CHF 29'900.–","07.2018","Limousine","38'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6 l/100 km","Non","","Non","Non","","7205 Zizers","Listing ID: 10928837","","2023-10-09"
"1697044081-789","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2019-occasion-10000889","AUDI A3 Cabriolet 35 TFSI Sport S-tronic","Garantie 12 mois - 2 Jeux de roue été et hiver - Service gratuit AUDI 10 ans ou 100'000km - GPS - Caméra - ACC etc.","CHF 29'900.–","03.2019","Cabriolet","62'500 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","7.3 l/100 km","Oui","04.11.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chemin Buvelot 2, 1110 Morges","Listing ID: 10000889","NUMERO DIRECT 021 / 804 69 70 ou 079 / 440 69 70
Carlos Costa vous accueille avec plaisir au Garage du Lac Morges SA.
Français, English, Español, Português, Italiano.","2022-11-14"
"1697044090-790","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10244856","AUDI A3 Sportback 35 TFSI S-tronic","*frisch ab Service *CH-Fahrzeug *Werksgarantie *Gratisservice *8-fach bereift *NAVI *App Connect *ACC *DAB+","CHF 29'900.–","07.2021","Limousine","27'400 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.8 l/100 km","Oui","07.07.2021","Non","Oui","Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Parallelstrasse 62, 3714 Frutigen","Listing ID: 10244856","sehr schöner & gepflegter Audi A3 Sportback 35TFSI.
CH-Fahrzeug aus 1. Hand frisch ab Service.

* CH-Fahrzeug
* frisch ab Service
* 3 Jahre / 100'000km Audi Werksgarantie / Herstellergarantie ab 1. Inv.
* 10 Jahre / 100'000km Audi Gratisservice
* 8-fach bereift (Pneus)
* NAVI
* Bluetooth
* DAB+ Radio
* App Connect
* ACC Abstandstempomat
* Adaptiver Geschwindigkeitsassistent
* Spurhalteassistent
* optische Parkhilfe vorne & hinten
* Virtual Cockpit
* LED-Scheinwerfer
* Multifunktionslenkrad mit Schaltwippen
* keine Ablieferungskosten (voller Tank & gültige Vignette gegen Ablieferungspauschale erhältlich)
* Softwareoptimierung möglich auf Anfrage
* und vieles mehr...
Gerne begrüssen wir Sie bei uns! Bei Fragen stehen wir Ihnen gerne zur Verfügung!
Leasing, Finanzierung, Kredit. Eintausch möglich.
Besichtigung und Probefahrt jederzeit möglich, jedoch mit Voranmeldung!
Die Ausstattungsliste im Inserat kann von der tatsächlichen Ausstattung abweichen.","2023-02-09"
"1697044097-791","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10830888","AUDI A3 Sportback 2.0 TDI S-Line Sport S-tronic quattro *CH-Fahrzeug*","MFK: 03.05.2023","CHF 29'900.–","06.2018","Limousine","49'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","5.1 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bruggmatte 1, 6262 Langnau bei Reiden","Listing ID: 10830888","Bei Bewilligung eines Finanzierungsantrages und das Fahrzeug doch nicht nehmen, verrechnen wir 250.- CHF Arbeitsgebühr","2023-09-05"
"1697044106-792","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10926281","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","","CHF 29'900.–","10.2019","Limousine","72'000 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.3 l/100 km","Non","","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Talstrasse 22, 7270 Davos-Platz","Listing ID: 10926281","[GB1] LTE-Unterstützung für Audi phone box
[YEL] Infotainment & Technik Kombipaket
[2Z0] Entfall von Typzeichen und Technologie Schriftzug
[#F1] BusinessPlus
[EA8] Anschlussgarantie 4. und 5. Jahr, max. 100'000 km, (netto)","2023-10-09"
"1697044115-793","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10931835","AUDI A3 Sportback 35 2.0TDI S line S-tronic ""CH-Fahrzeug""","CH-FAHRZEUG INKL. GARANTIE + GRATISSERVICE | AUS 1. HAND | S-LINE, VIRTUALCOCKPIT, 8X BEREIFT, DISTANZREGLER, && VIELES MEHR.","CHF 29'900.–","07.2020","Limousine","77'000 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 2, 3425 Koppigen","Listing ID: 10931835","Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.

Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.","2023-10-10"
"1697044122-794","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10308992","AUDI A3 40 TFSI e-tron Sport","","CHF 29'900.–","09.2020","Limousine","37'100 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","150 PS (150 kW)","Traction avant","-","Non","01.02.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois","Seestrasse 109, 3800 Unterseen","Listing ID: 10308992","Zzgl. Ablieferungspauschale CHF 280.-
              
              Winterräder Alu","2023-03-03"
"1697044131-795","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10856530","AUDI A3 Sedan 2.0 TFSI Design quattro S-tronic","CH! 2 ans de garantie uniquement chez Autocorner ! [25]","CHF 29'900.–","09.2016","Limousine","21'500 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","5.7 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 24 mois","Rue Traversière 4, 1950 Sion","Listing ID: 10856530","[0C] gris monsoon metal

Voiture en excellent état, non accidentée, tous services faits, expertisée du jour, 2 ans garantie pièces et M.O., crédit ou reprise possible, grandes photos détaillées sur www.autocorner.ch  027/326.60.70 Langues : Français – English – Deutsch – Italiano – Português – Español","2023-09-14"
"1697044140-796","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10933097","AUDI A3 Sportback 35 TFSI S-tronic","Audi origine Suisse, Pack Technique, pack Infotainment, Pack assistance,","CHF 29'900.–","12.2020","Limousine","35'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.9 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 80'000 km","Route de Vessy 15, 1206 Genève","Listing ID: 10933097","Véhicule avec Swiss Audi Service Package 10 ans ou 100'000 km. Forfait de livraison CHF 490.- Nettoyage intérieur/extérieur, plein d'essence, vignette autoroute + démarches administratives Bureau des autos et assurances.","2023-10-11"
"1697044149-797","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10809244","AUDI A3 Sportback 40 TFSI e S-tronic","A3 Sportback 40 TFSI e S-tronic","CHF 29'900.–","05.2021","Limousine","51'500 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","-","Oui","29.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Winznauerstrasse 128-134, 4632 Trimbach bei Olten","Listing ID: 10809244","Vielen Dank für Ihr Interesse an unserem Fahrzeug. Gerne begrüssen wir Sie persönlich bei uns in Trimbach oder stehen Ihnen per Mail oder Telefon für Auskünfte zur Verfügung.

Verkaufspreise:
Unsere Verkaufspreise sind inkl. 7.7% Mehrwertsteuer. Die ausgeschriebenen Preise sind Netto-/Fixpreise.

Zusatzdienstleistungen
Beim Kauf eines Fahrzeuges ist ein Ablieferungspaket für CHF 495.- optional erhältlich.
Dieses beinhaltet:
- Volltanken
- Vignette
- Fahrzeugaufbereitung

Besichtigung/Probefahrt:
Wir bitten Sie für eine Besichtigung / Probefahrt einen Termin zu vereinbaren. Ausserhalb unserer Öffnungszeiten steht Ihnen unsere Ausstellung zur freien Besichtigung offen.

Finanzierung / Leasing:
Gerne unterbreiten wir Ihnen ein auf Sie zugeschnittenes Angebot für Ihre Fahrzeugfinanzierung, zu Top Konditionen.

Eintausch / Ankauf:
Gerne tauschen wir Ihr jetziges Fahrzeug zu fairen Konditionen ein.
Wollen Sie Ihr Fahrzeug verkaufen? Nehmen Sie mit uns Kontakt auf.

Die effektive Ausstattung kann von der publizierten Ausstattung abweichen. Irrtümer und Zwischenverkauf vorbehalten.","2023-08-29"
"1697044156-798","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10909272","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","FRISCH AB MFK, 12 MONATE GARANTIE, S-LINE INNEN + AUSSEN, PANORAMAGLASDACH, R-KAMERA, VIRTUAL COCKPIT, MMI NAVIGATION","CHF 29'900.–","11.2018","Limousine","69'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","6 l/100 km","Oui","05.10.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 200'000 km","Grofstrasse 17, 8887 Mels","Listing ID: 10909272","","2023-10-03"
"1697044165-799","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2017-occasion-10915103","AUDI A3 Cabriolet 2.0 TDI quattro S-tronic","CH! 2 ans de garantie uniquement chez Autocorner ! [37]","CHF 29'900.–","02.2017","Cabriolet","12'900 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 24 mois","Rue Traversière 4, 1950 Sion","Listing ID: 10915103","[PA] noir
[A2] noir brillant
[JN] noir - noir
[0VB] Papiers français
[2Z0] Suppression de la marque de type et de l'inscription technologie

Voiture en excellent état, non accidentée, tous services faits, expertisée du jour, 2 ans garantie pièces et M.O., leasing, crédit et reprise possible, grandes photos détaillées sur www.autocorner.ch 027/326.60.70 Langues : Français – English – Deutsch – Italiano – Português – Español","2023-10-04"
