"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","diesel","hybrid","manual","fwd","price.residuals","pred.price"
"276","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10872864","VOLVO XC60 D5 AWD R-Design Geartronic","",30990,"2017-08-01","SUV / Tout-terrain",104850,"Diesel","Automatique",235,"4 roues motrices",5.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Südstrasse 15, 8172 Niederglatt",10872864,"2023-09-20",88900,"Schön, dass Sie sich für unser Angebot interessieren, eine Besichtigung oder eine Probefahrt ist Jederzeit möglich.Auf Ihren Wunsch:
Ablieferpauschale Fr. 390.--
(Vignette, voller Treibstofftank, Abwicklung mit Versicherung, Immatrikulation, Bereitstellung)

Fahrzeugfinanzierung; Kreditzins 9,90% / Leasingszins ab 6,95% !

**Wir freuen uns auf Ihren Anruf und beraten Sie gerne**",FALSE,2283,42,5212089,10993522500,TRUE,FALSE,FALSE,FALSE,-92.6669144965331,31082.6669144965
"277","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10604885","VOLVO XC60 T5 AWD Momentum Geartronic","*CH-Fahrzeug*1.Hand*8-Fach Bereift auf Kompletträder*Ab MFK*Frisch ab Service*Garantie*Gratis Service*Navigation*usw.",31700,"2017-10-01","SUV / Tout-terrain",91500,"Essence","Automatique",254,"4 roues motrices",7.2,TRUE,"2022-08-08",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","HAUPTSTRASSE 82, 5054 KIRCHLEERAU AG",10604885,"2023-06-12",68700,"Besten Dank für Ihr Interesse an unserem Fahrzeug.
Sehr schönes und gepflegtes CH-Fahrzeug aus erster Hand mit einer Top-Ausstattung.
Unfallfrei- und Kilometer Garantie!

Teilleder Ausstattung
Aussenspiegel elektrisch einklappbar inkl. Bodenbeleuchtung
Digitale Instrumentierung 12,3''
Media: Smartphone-Anbindung -
Navigationssystem Sensus Connect
Digitaler Radioempfang (DAB)
Digitaler Radioempfang (DAB/DAB+)
Heckklappe automatisch
Sonderlackierung Ice White
Verkehrsschilder-Erkennung RSA (Road Sign Assist)
Tempomat mit Geschwindigkeitsbegrenzer
Stop/Start-Technologie
Audiosystem High Performance
LKAS (Lane Keeping Assist System)
Licht: Licht- und Regensensor
LED Scheinwerfer mit Fernlichtassistent und integriertem LED-Tagfahrlicht
Multifunktionslenkrad in Leder
Klimatisierungsautomatik
ISOFIX-Befestigungspunkte für Kindersitz an den äusseren Rücksitzen
IDIS (Intelligent Driver Information System)
8-Stufen-Automat sequentiell
City Safety automatische Notbremsung bis zu einer Geschwindigkeit von 50 km/h
Road Edge Detection - System zum Schutz vor unbeabsichtigtem Verlassen der Fahrbahn durch Lenk- und Bremseingriffe
Oncoming Lane Mitigation - Präventiv-S chutzsystem bei Überfahren der Mittellinie und sich näherndem Gegenverkehr inkl. aktivem Lenkeingriff hin zur eigenen Fahrspur
Driver Alert - Aufmerksamkeitswarner
und noch vieles mehr...

8-Fach Bereift auf Alu Kompletträder
Ab MFK
Frisch ab Service
Service gepflegt
Gratisservice 10 Jahre oder 150'000 km. (ab 1. Inv.)
1 Jahr Garantie
Exklusiv Ablieferungspauschale 390.-

Die effektive Ausstattung kann von der publizierten Ausstattung abweichen!",FALSE,2222,142,4937284,8372250000,FALSE,FALSE,FALSE,FALSE,-1411.20554945999,33111.20554946
"278","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10923183","VOLVO XC60 D4 AWD Momentum Geartronic","*CH-Fahrzeug*1.Hand*Garantie*Gratis Service*Ab Service*Frisch ab MFK*Navigation*Panorama*Keyless*El. Heckklappe*usw...",31700,"2017-10-01","SUV / Tout-terrain",90300,"Diesel","Automatique",190,"4 roues motrices",5.1,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","HAUPTSTRASSE 82, 5054 KIRCHLEERAU AG",10923183,"2023-10-07",64700,"Besten Dank für Ihr Interesse.
Sehr schönes und gepflegtes CH-Fahrzeug aus erster Hand.
Unfallfrei- und Kilometer Garantie!

Teil-Leder Ausstattung
Einparkhilfe vorne und hinten
Digitale Instrumentierung 12,3''
Media: Smartphone-Anbindung -
Navigationssystem Sensus Connect
Digitaler Radioempfang (DAB/DAB+)
Gepäcksicherungsnetz
Heckklappe automatisch
Keyless Drive
Panorama-Glas-Schiebedach mit Hebefunktion mit integriertem, stufenlos einstellbarem Sonnenschutz
Verkehrsschilder-Erkennung RSA (Road Sign Assist)
Tempomat mit Geschwindigkeitsbegrenzer
Start Stop
LKAS (Lane Keeping Assist System)
Licht- und Regensensor
LED Scheinwerfer mit Fernlichtassistent und integriertem LED-Tagfahrlicht
Multifunktionslenkrad in Leder
ISOFIX-Befestigungspunkte für Kindersitz an den äusseren Rücksitzen
8-Stufen-Automat
City Safety automatische Notbremsung bis zu einer Geschwindigkeit von 50 km/h
Road Edge Detection - System zum Schutz vor unbeabsichtigtem Verlassen der Fahrbahn durch Lenk- und Bremseingriffe
Oncoming Lane Mitigation - Präventiv-S chutzsystem bei Überfahren der Mittellinie und sich näherndem Gegenverkehr inkl. aktivem Lenkeingriff hin zur eigenen Fahrspur
und noch vieles mehr...

Ab MFK
Ab Service
Service gepflegt
Gratisservice 10 Jahre oder 150'000 km (ab 1. Inv.)
Garantie
Exklusiv Ablieferungspauschale 390.-

Die effektive Ausstattung kann von der publizierten Ausstattung abweichen!",FALSE,2222,25,4937284,8154090000,TRUE,FALSE,FALSE,FALSE,539.756876874953,31160.243123125
"279","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10885635","VOLVO XC60 2.4 D5 Summum AWD S/S","",31756,"2016-12-01","SUV / Tout-terrain",66262,"Diesel","Automatique",220,"4 roues motrices",5.7,TRUE,"2023-03-09",FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10885635,"2023-09-25",82165,"",FALSE,2526,37,6380676,4390652644,TRUE,FALSE,FALSE,FALSE,-1149.06127130598,32905.061271306
"281","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10700829","VOLVO XC60 D5 AWD Momentum Geartronic","Frisch Ab MFK / Frisch Ab Service / Navigation / Rückfahrkamera / AUS ERSTE HAND / 12M Garantie",31900,"2018-04-01","SUV / Tout-terrain",112000,"Diesel","Automatique",235,"4 roues motrices",8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Grubenstrasse 12, 8620 Wetzikon ZH",10700829,"2023-07-14",NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung oder Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inserat Fehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.

Finanzierung / Kedit & Eintausch möglich 

***Wichtig***

 Nur Gegen Voranmeldung Da Verschiedene Standorte 

-Frisch Ab MFK
-Frisch Ab Service
-Service Gepflegt (Immer Volvo Vertretung)
-Inverkehrsetzung 04.2018
-Laufleistung 112000Km
-Navigation
-Rückfahrkamera
-Tempomat
-DAB+ 
-Sitzheizung
-Ledersitze
-CH Fahrzeug

-AUS ERSTE HAND

-Inkl. 12Monate Garantie",FALSE,2040,110,4161600,1.2544e+10,TRUE,FALSE,FALSE,FALSE,784.623525182765,31115.3764748172
"282","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10368142","VOLVO XC60 D4 AWD R-Design Geartronic","CH-FAHRZEUG INKL. GARANTIE + GRATISSERVICE | AUS 1. HAND | PANORAMA, ABSTANDSREGLER, R-KAMERA, R-DESIGN, ELEK. SITZE, ETC!!!",31900,"2017-12-01","SUV / Tout-terrain",94000,"Diesel","Automatique",190,"4 roues motrices",5.6,TRUE,"2023-10-30",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 2, 3425 Koppigen",10368142,"2023-03-21",NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.

Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,2161,225,4669921,8.836e+09,TRUE,FALSE,FALSE,FALSE,906.26553120747,30993.7344687925
"283","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10607075","VOLVO XC60 D4 AWD R-Design Geartronic","CH-Fahrzeug / aus erst Hand / / Top Optionen / Business Connect Pack / Winter Pack / Rückfahrkamera / 12 Monaten Garantie",31900,"2019-03-01","SUV / Tout-terrain",146000,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hofstrasse 99, 8620 Wetzikon ZH",10607075,"2023-06-13",NA,"WWW.GARAGE-SCHÖNEICH.CH

FINANZIERUNG / KREDIT / LEASING & EINTAUSCH MÖGLICH

Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.




CH-Fahrzeug / aus erst Hand / / Top Optionen / Business Connect Pack / Winter Pack / Rückfahrkamera / 12 Monaten Garantie",FALSE,1706,141,2910436,2.1316e+10,TRUE,FALSE,FALSE,FALSE,2826.12585224824,29073.8741477518
"284","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10767336","VOLVO XC60 D4 AWD R-Design Geartronic","CH-FAHRZEUG INKL. GARANTIE + GRATISSERVICE | AUS 1. HAND | R-DESIGN, NAVI, LED, DAB+, PDC, TEMPOMAT | FRISCH AB MFK & SERVICE",31900,"2017-12-01","SUV / Tout-terrain",77000,"Diesel","Automatique",190,"4 roues motrices",5.2,TRUE,"2023-10-30",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 2, 3425 Koppigen",10767336,"2023-08-13",NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.

Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,2161,80,4669921,5.929e+09,TRUE,FALSE,FALSE,FALSE,-1291.99319111067,33191.9931911107
"285","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10372586","VOLVO XC60 T5 AWD Momentum Geartronic","",31900,"2018-05-01","SUV / Tout-terrain",79300,"Essence","Automatique",250,"4 roues motrices",7.5,TRUE,"2023-02-16",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Rue Viguet 1, 1227 Genève - Acacias",10372586,"2023-03-23",68579,"Véhicule Suisse en stock  
nous parlons English, Deutsch et Italiano.
Reprise de votre ancien véhicule possible.
Tout nos véhicules bénéficient des avantages du réseau officiel Volvo",FALSE,2010,223,4040100,6288490000,FALSE,FALSE,FALSE,FALSE,-4098.31565987646,35998.3156598765
"286","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10946346","VOLVO XC60 B4 Diesel Mild Hybrid AWD Momentum Geartronic","**Abstandsregler**Anhängerkupplung**Navigation**Rückfahrkamera**Bluetooth**LED**DAB+**",31980,"2020-01-01","SUV / Tout-terrain",141000,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Sinserstrasse 400, 6330 Cham/Zug",10946346,"2023-10-16",NA,"- Über 200 Fahrzeuge auf www.wb-garage.ch
- Plus de 200 véhicules sur www.wb-garage.ch

ex Aussendienstwagen

Wichtige, nennenswerte Ausstattung

*schon ab CHF 350,- / pro Monat erhältlich
*lückenloser Servicenachweis
*garantiert unfallfrei
*Tempomat
*Bluetooth (Freisprecheinrichtung)
*Navigationssystem
*LED
*Sitzheizung
*Xenon
*Abstandsregler
*Klimaautomatik
*DAB+
*Rückfahrkamera
*elektronisch ab schwenkbare Anhängerkupplung 2`400 KG
*Gratisservice 10 Jahre oder 150`000 KM
*CH-Fahrzeug
*1 Inv.13.12.2019 Modeljahr 2020
*uvm.

inkl. 5 Jahren Werksgarantie (ab 1 Inv.)

Profittieren Sie von unserer grossen Auswahl und langjährigen Erfahrung

* Grosse Auswahl an Lager- u. Vorlauffahrzeuge
* Top-Occasionen zu Markgerechten Preisen
* Garantie Verlängerung über QUALITY1
* Fahrzeugeintausch zu fairen Preisen
* Finanzierung / Leasing auch ohne Anzahlung
* Lieferservice CH-weit ab CHF 350,-
* Eigene Werkstatt zu fairen Stundenansätzen


Besuchen Sie unsere Ausstellung in Cham und vereinbaren einen Termin. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Ein-Umlösung….",FALSE,1400,16,1960000,1.9881e+10,FALSE,TRUE,FALSE,FALSE,1989.3010958474,29990.6989041526
"287","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10986393","VOLVO XC60 B4 Diesel Mild Hybrid AWD Inscription Geartronic","**Massage Sitze**LED**360° Kamera**Bluetooth**Navigation**Memory Sitze**Sitzheizung**BLIS**Abstandsregler**",31980,"2020-01-01","SUV / Tout-terrain",123000,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Sinserstrasse 400, 6330 Cham/Zug",10986393,"2023-10-31",NA,"- Über 200 Fahrzeuge auf www.wb-garage.ch
- Plus de 200 véhicules sur www.wb-garage.ch


Wichtige, nennenswerte Ausstattung:
*schon ab CHF 379.90 pro Monat erhältlich
*frisch ab Service
*garantiert unfallfrei
*Tempomat
*Bluetooth (Freisprecheinrichtung)
*Navigationssystem
*Xenon / LED
*Klimaanlage im Fond
*Automat
*Massage Sitze
*Rückfahrkamera
*360° Kamera
*Sitzlüftung
*DAB+
*Leder
*Memory Sitze
*Parktronik
*el.Heckdeckel
*CH-Fahrzeug
*1 Inv 02.10.2019 Modeljahr 2020
*ex Aussendeinst Wagen
*10 Jahre oder 150``000 KM Gratisservice
*uvm.

inkl. Werksgarantie

Profittieren Sie von unserer großen Auswahl und langjährigen Erfahrung

* Große Auswahl an Lager- u. Vorlauffahrzeuge
* Top-Occasionen zu Markgerechten Preisen
* Garantieverlängerungüber QUALITY1
* Fahrzeugeintausch zu fairen Preisen
* Finanzierung / Leasingauch ohne Anzahlung
* Lieferservice CH-weit ab CHF 350,-
* Eigene Werkstatt zu fairen Stundenansätzen


Besuchen Sie unsere Ausstellung in Cham und vereinbaren einen Termin. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Fußmatten, Ein-Umlösung….",FALSE,1400,1,1960000,1.5129e+10,FALSE,TRUE,FALSE,FALSE,407.974198602619,31572.0258013974
"288","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10057157","VOLVO XC60 D4 AWD Momentum Geartronic","*FRISCH AB MFK*FRISCH AB SERVICE*WERKSGARANTIE*CH-FAHRZEUG*",31990,"2019-05-01","SUV / Tout-terrain",104403,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 50 mois ou 150'000 km","Schaftenholzweg 24, 2557 Studen",10057157,"2022-11-26",NA,"DER VOLVO BEFINDET SICH IN EINEM GUTEN UND GEPFLEGTEM ZUSTAND


BEI KAUF WIRD DAS FAHRZEUG FRISCH VORGEFÜHRT UND DER SERVICE NEU GEMACHT


WERKSGARANTIE 5 JAHRE ODER 150'000Km

GRATIS SERVICE BEI VOLVO 10 JAHRE ODER 150'000Km


ZUSATZ AUSSTATTUNG: TEMPOMAT MIT DISTANZREGELUNG, TOTWINKELASSISTENT, SPURHALTEASSISTENT, RÜCKFAHRKAMERA, LED SCHEINWERFER, VERKEHRSZEICHEN ERKENNUNG, DAB RADIO, BLUETOOTH VERBINDUNG UND NOCH VIELES MEHR


CH-FAHRZEUG AUS ERSTER HAND

LEASING/FINANZIERUNG MÖGLICH",FALSE,1645,340,2706025,10899986409,TRUE,FALSE,FALSE,FALSE,-1513.99810408523,33503.9981040852
"289","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10949704","VOLVO XC60 T6 AWD Inscription Geartronic","",32450,"2018-01-01","SUV / Tout-terrain",119000,"Essence","Automatique",310,"4 roues motrices",7.6,TRUE,"2018-01-04",FALSE,FALSE,"","Wannhäusern 1, 6331 Hünenberg",10949704,"2023-10-17",NA,"",FALSE,2130,15,4536900,1.4161e+10,FALSE,FALSE,FALSE,FALSE,-1100.38352889385,33550.3835288938
"292","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10820212","VOLVO XC60 2.0 D4 Momentum AWD","HINWEIS: Standort Filiale Meggen Tel. 041 377 37 37",32700,"2018-01-01","SUV / Tout-terrain",73000,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10820212,"2023-09-01",63200,"Standort Filiale Meggen Tel. 041 377 37 37",FALSE,2130,61,4536900,5.329e+09,TRUE,FALSE,FALSE,FALSE,18.1585022672213,32681.8414977328
"293","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10719725","VOLVO XC60 D4 AWD Inscription Geartronic","mit AHK- VolvoSwissPrem, ab Mfk- Garantie 8.24- Transport zu Ihnen kostenlos, Kontakt D et F: 0796213225, ITA:0783176060",32700,"2018-08-01","SUV / Tout-terrain",74200,"Diesel","Automatique",190,"4 roues motrices",5.6,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 72 mois ou 150'000 km","Via Adorna, 6852 Genestrerio",10719725,"2023-07-23",74470,"mit AnhängerKupplung-  VolvoSwissPrem, ab Mfk- Garantie 8.24- Transport zu Ihnen kostenlos, Kontakt D et F: 0796213225, ITA:0783176060",FALSE,1918,101,3678724,5505640000,TRUE,FALSE,FALSE,FALSE,-2756.04333876092,35456.0433387609
"294","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10981141","VOLVO XC60 B4 Diesel Mild Hybrid AWD Inscription Geartronic","10 JAHRE / 150 000 KM GRATIS-SERVICE 5 JAHRE / 150 000 KM VOLL-GARANTIE",32777,"2019-10-01","SUV / Tout-terrain",96200,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"A partir du, 01.10.2019, 60 mois ou 150'000 km","Bahnhofstr. 27, 6110 Wolhusen",10981141,"2023-10-28",NA,"*Central-Garage Wirz AG*

Besten Dank für Ihr Interesse an unserem Fahrzeug!

Wir bieten eine Auswahl der verschiedensten Fahrzeugen an.

Ein Leasing oder Finanzierungsangebot erstellen wir Ihnen gerne für das Wunschfahrzeug.
Wir sprechen Deutsch, Englisch, Portugiesisch und Französisch.

Preisänderungen, Zwischenverkauf und Irrtum vorbehalten,",FALSE,1492,4,2226064,9254440000,FALSE,TRUE,FALSE,FALSE,-570.795011983271,33347.7950119833
"295","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10618087","VOLVO XC60 2.0 D4 Inscription AWD","Volvo Swiss Premium Gratisservice 10 Jahre oder 150`000 Km",32800,"2018-07-01","SUV / Tout-terrain",115900,"Diesel","Automatique",190,"4 roues motrices",5.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Bernstrasse 160, 3613 Steffisburg",10618087,"2023-06-16",71080,"Herr Schenk ist sehr nett und kompetent!  Er macht eine ehrliche und symphatische ...",FALSE,1949,138,3798601,13432810000,TRUE,FALSE,FALSE,FALSE,2215.1153180702,30584.8846819298
"296","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10987144","VOLVO XC60 2.0 D4 R-Design AWD","Navigation inkl. Parksensoren vorne + hinten, adaptiver Tempomat, Toter-Winkel, Sitzheizung vorne, LED-Scheinwerfer..",32850,"2018-06-01","SUV / Tout-terrain",142500,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,"2018-06-13",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Sinserstrasse 45, 6330 Cham",10987144,"2023-10-31",67660,"Imholz Autohaus AG
Mit unseren 4 Marken und einem grossen Occasionsangebot finden Sie sicher das passende Fahrzeug. Zögern Sie nicht mit Ihrem Wunsch-Auto Probe zu fahren und vereinbaren Sie einen Termin bei uns.

Ob Versicherung, Finanzierung, Teilzahlung oder Miete, wir erstellen Ihnen gerne das passende Angebot für Sie.

Wir freuen uns auf Ihren Besuch.
Imholz Autohaus AG
Familiär - Freundlich - Kundenorientiert

Unsere Standorte:
Peugeot / Volvo
Sinserstrasse 45, 6330 Cham

FordStore (Personenwagen)
Sinserstrasse 55, 6330 Cham

TransitCenter (Ford / Peugeot / Isuzu Nutzfahrzeuge)
Knonauerstrasse 43, 6330 Cham

Occasionen
Knonauerstrasse 43, 6330 Cham

Preis ist excl. Ablieferungspauschale.",FALSE,1979,1,3916441,20306250000,TRUE,FALSE,FALSE,FALSE,6032.90542967012,26817.0945703299
