"annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age"
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10487008","VOLVO XC60 2.4D Kinetic","",11900,2010-01-01,"SUV / Tout-terrain",165500,"Diesel","Boîte manuelle",175,"Traction avant",6,TRUE,2023-05-02,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route Industrielle 12, 1860 Aigle",10487008,2023-05-02,NA,"Bon garage, grand choix de véhicules et bon suivi.",FALSE,5052,183
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10894862","VOLVO XC60 D5 AWD Summum Geartronic","",11990,2012-11-01,"SUV / Tout-terrain",246000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,2023-09-26,FALSE,FALSE,"","Mange 3, 4914 Roggwil BE",10894862,2023-09-27,NA,"***Frisch ab MFK***
***Frisch ab Service***
***8-fach bereift***
-----------------------------------------------
Sehr geehrte Damen und Herren

Herzlich willkommen bei Vali's Garage. Sie sind auf der Suche nach einem Occasionsauto? Dann sind Sie genau richtig bei uns.
Profitieren Sie von unseren Angeboten und werden Sie neuer Besitzer von einem unseren Fahrzeugen. Gerne überzeugen wir Sie vor Ort und beraten Sie für Ihr neues Fahrzeug!

Ihre Vorteile:
- Top Preis Leistungsverhältnis
- Attraktive Eintauschangebote
- Servicequalität
- Individuelle Garantie-Lösungen

Freundliche Grüsse aus Roggwil

Ihr Team Vali's Garage",FALSE,4017,35
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10963562","VOLVO XC60 D3 AWD Momentum Geartronic","",12500,2012-02-01,"SUV / Tout-terrain",171000,"Diesel","Automatique",163,"4 roues motrices",6.8,FALSE,2023-04-28,FALSE,FALSE,"","3252 Worben",10963562,2023-10-22,NA,"",FALSE,4291,10
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10963395","VOLVO XC60 D3 AWD Momentum Geartronic","",12500,2011-11-01,"SUV / Tout-terrain",138600,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,2023-02-15,FALSE,FALSE,"","Blümlisalpstrasse 21, 3628 Uttigen",10963395,2023-10-22,NA,"Letzter Service: 11.10.2022 mit 127`145 Km / Service fällig im Oktober 2023

Zahnriemenwechsel: 19.10.2021 mit 114`215 Km

4 neue Bremsscheiben und Bremsbeläge im Februar 2023 montiert

 Das Fahrzeug ist sehr gepflegt. 8-fach bereift. (4 Winterkompletträder: 2x4.5/2x5mm / 4 Sommerräder 4x5mm)

Sonstiges Zubehör: Anhängerkupplung abnehmbar (Anhängelast: 2`000Kg), Lastenträger, Gummifussmatten und Kofferraum-Gummimatte",FALSE,4383,10
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10976367","VOLVO XC60 D3 Kinetic","",12600,2013-10-01,"SUV / Tout-terrain",136000,"Diesel","Boîte manuelle",136,NA,5.3,TRUE,2023-08-08,FALSE,FALSE,"","Kreuzfeldstrasse 2, 5644 Auw (Kanton Aargau)",10976367,2023-10-27,65520,"- Sehr gepflegter Zustand
- Läuft einwandfrei
- Anhängerkupplung
- 8-fach bereift",FALSE,3683,5
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10857939","VOLVO XC60 D5 AWD Momentum Geartronic","",12700,2013-08-01,"SUV / Tout-terrain",190000,"Diesel","Automatique",215,"4 roues motrices",6.4,FALSE,2019-04-02,FALSE,FALSE,"","Chemin des Sources 2, 1700 Fribourg",10857939,2023-09-14,NA,"",FALSE,3744,48
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10949845","VOLVO XC60 D5 AWD Momentum","***Ab MFK & frisch ab Service***",12850,2009-03-01,"SUV / Tout-terrain",138500,"Diesel","Boîte manuelle",185,"4 roues motrices",7.5,TRUE,2023-04-17,FALSE,FALSE,"","Bahnhofstrasse 3a, 9308 Lömmenschwil",10949845,2023-10-17,NA,"Schöner Volvo XC60 mit einer Top-Ausstattung
*Ab MFK & frisch ab Service
*CH-Fahrzeug
*neue Winterreifen / neue Bremsen vorne & hinten (Scheiben & Klötze)
*elektr. verstellbare Leder Sitze / Parksensoren / Multifunktionslenkrad / Tempomat / Sitzheizung / AUX - Anschluss
* wird vollgetankt & mit aktueller Vignette verkauft
*12 Monate / 20'000 KM Garantie möglich auf Anfrage gegen Aufpreis ( 490.- CHF )
* 1 Schlüssel & Servicebuch vorhanden
*Attraktive Eintauschmöglichkeiten
*Finanzierung möglich über Partnerbank",FALSE,5358,15
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10674267","VOLVO XC60 D4 AWD Momentum Geartronic","",12900,2014-03-01,"SUV / Tout-terrain",186191,"Diesel","Automatique",163,"4 roues motrices",6.4,TRUE,2022-06-20,FALSE,FALSE,"","Rue d’Yverdon 22, 1373 Chavornay",10674267,2023-07-05,NA,"",FALSE,3532,119
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10817323","VOLVO XC60 D5 AWD Summum Geartronic","Das ist ein CH in Top Zustand Ist Möglich Frisch MFK und Frisch AB Service Abgeliefert mehr Infos. T. 0794839744",12900,2010-10-01,"SUV / Tout-terrain",168500,"Diesel","Automatique",205,"4 roues motrices",7,TRUE,2022-11-28,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","6340 Baar",10817323,2023-08-31,NA,"Das ist ein CH in Top Zustand 
Ist Möglich Frisch MFK und Frisch AB Service Abgeliefert Gegen Auf Pries .
8 X Fachbereift Alufelgen
Garantie: Quality 1  12 Monat Oder 20000 Km 
mehr Infos. T. 0041794839744",FALSE,4779,62
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10820397","VOLVO XC60 D3 AWD R-Design","**Sehr gepflegtes CH-FZ**Frisch ab Service und MFK**Zahnriemen, Wasserpumpe ers.**",12950,2011-12-01,"SUV / Tout-terrain",197850,"Diesel","Automatique",163,"4 roues motrices",5.7,TRUE,2022-01-19,FALSE,FALSE,"","Kantonsstrasse 9, 8807 Freienbach",10820397,2023-09-01,NA,"Beim Autocenter Freienbach 
Sehr gepflegtes Auto
Frisch ab Service und MFK
Tausch, Finanzierung möglich
Probefahrt nur nach Termin",FALSE,4353,61
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10989675","VOLVO XC60 D5 AWD Geartronic","Nos Engagements -leasing/Credit -Reprise de votre véhicule -Expertise du jour",12990,2009-07-01,"SUV / Tout-terrain",145000,"Diesel","Automatique",205,"4 roues motrices",7.5,FALSE,2020-06-15,FALSE,FALSE,"","Chemin de cudrex 11, 1030 Bussigny",10989675,2023-11-01,NA,"Français,Español  :  0768301442
FÜR DEUTSH : 0765200795
ENGLISH     : 0768301442",FALSE,5236,0
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10987913","VOLVO XC60 T6 AWD R-Design Geartronic","",12990,2012-06-01,"SUV / Tout-terrain",200444,"Essence","Automatique",304,"4 roues motrices",10.7,TRUE,2023-10-16,FALSE,FALSE,"","Westring 9, 5502 Hunzenschwil",10987913,2023-10-31,NA,"Frisch Ab MFK
Frisch Service 
2---Zundschlüssel
Garantie 12 Monate",FALSE,4170,1
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10485753","VOLVO XC60 D5 AWD","",12990,2009-05-01,"SUV / Tout-terrain",139900,"Diesel","Boîte manuelle",185,"4 roues motrices",7.5,FALSE,2021-04-01,FALSE,FALSE,"","Chemin de cudrex 11, 1030 Bussigny",10485753,2023-05-02,NA,"Français,Español  :  0768301442
FÜR DEUTSH : 0765200795
ENGLISH     : 0768301442",FALSE,5297,183
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10726335","VOLVO XC60 D3 AWD R-Design Geartronic","Heico Spotiv Leistungssteigerung im Fahrzeugausweis eingetragen,Leder,Automat, Tempomat, Sitzheizung,Winterräder,ServiceGepfl",12999,2011-02-01,"SUV / Tout-terrain",211000,"Diesel","Automatique",233,"4 roues motrices",7,TRUE,2023-07-28,FALSE,FALSE,"","Felsenaustrasse 15 / Raschärenstrasse 21, 7000 Chur",10726335,2023-07-26,NA,"",FALSE,4656,98
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10687360","VOLVO XC60 D3 AWD Summum Geartronic","Frisch ab MFK & Service**8fach bereift**Service gepflegtes Fahrzeug**Zahnriemen + WP + Keilriemen mit 146000km ersetzt**",12999,2012-01-01,"SUV / Tout-terrain",157000,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,2023-07-07,FALSE,FALSE,"","Baselstrasse  5A, 4222 Zwingen",10687360,2023-07-10,NA,"Frisch ab MFK & Service**8fach bereift**Service gepflegtes Fahrzeug**Zahnriemen + WP + Keilriemen mit 146000km ersetzt** Rückfahrkamera + Navigation**hat Gebrauchsspuren an der Karroserie**",FALSE,4322,114
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10518759","VOLVO XC60 D3 AWD R-Design","inkl. Leder, Navi, PDC, Sitzheizung und 4 Winterrad",13500,2011-08-01,"SUV / Tout-terrain",168500,"Diesel","Boîte manuelle",163,"4 roues motrices",NA,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 1 mois ou 3'000 km","Belpstr. 30 A, 3122 Kehrsatz",10518759,2023-05-12,NA,"inkl. Leder, Navi, PDC, Sitzheizung und 4 Winterrad
              
              4 Winterräder",FALSE,4475,173
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10953118","VOLVO XC60 D4 AWD Summum Geartronic","Excellent état service",13500,2017-06-01,"SUV / Tout-terrain",253000,"Diesel","Automatique",190,"4 roues motrices",5.7,FALSE,NA,FALSE,FALSE,"","Ch de cudrex 9, 1030 Bussigny",10953118,2023-10-18,NA,"Excellent état",FALSE,2344,14
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10720541","VOLVO XC60 T6 AWD Summum Geartronic","",13590,2010-11-01,"SUV / Tout-terrain",207000,"Essence","Automatique",304,"4 roues motrices",10.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chemin du Vernay 74, 1196 Gland",10720541,2023-07-23,81000,"Remis 1 jeu de roues en 21 pouces (jantes + pneus d'été), 1 jeu de roues en 18 pouces (d'origine XC Volvo) et 1 jeu de roues en 17 pouces (d'origine XC Volvo). 
Cette Volvo XC60 est équipée du dernier moteur 100% Volvo...!!!
La voiture est expertisée au 06.10.2023. Check occasion effectué par le garage et garantie offerte pour 12 mois/20000 km.
Voiture en excellent état au prix de CHF 13'590 à discuter.",FALSE,4748,101
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10637020","VOLVO XC60 D5 AWD Summum Geartronic","",13790,2014-02-01,"SUV / Tout-terrain",239000,"Diesel","Automatique",215,"4 roues motrices",6.4,FALSE,2020-02-18,FALSE,FALSE,"","Bruggmatte 11, 6260 Reiden",10637020,2023-06-22,NA,"Schönes Fahrzeug, Läuft einwandfrei mechanisch gut optisch normale Gebrauchspuren.",FALSE,3560,132
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10642090","VOLVO XC60 D4 AWD Momentum Geartronic","",13900,2014-01-01,"SUV / Tout-terrain",184000,"Diesel","Automatique",163,"4 roues motrices",6.4,TRUE,2023-03-07,FALSE,FALSE,"","Jurastrasse 8, 4912 Aarwangen",10642090,2023-06-24,NA,"Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten, keine Gewähr für Ausstattungsdetails.

Besichtigung nur mit Voranmeldung.",FALSE,3591,130
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10970312","VOLVO XC60 D5 AWD Summum Geartronic","^AB MFK 10.2022^ZAHNRIEMEN ERSETZT^AB SERVICE^PANORAMA^ANHÄNGERKUPPLUNG^LEDER^RÜCKFAHRKAMERA^",13900,2012-06-01,"SUV / Tout-terrain",172000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,2022-10-03,FALSE,FALSE,"","Hauptstrasse 56, 4658 Däniken",10970312,2023-10-25,NA,"Sehr geehrte Damen und Herren

Willkommen bei der King Automobile GmbH.

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.
Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Details zum Fahrzeug:
• AB MFK 
• AB SERVICE
• ZAHNRIEMEN ERSETZT MIT 164800KM.
• 6-STUFEN AUTOMAT
• PANORAMA-GLASDACH
• NAVIGATIONSSYSTEM
• RÜCKFAHRKAMERA
• LEDER-AUSSTATUNG
• ANHÄNGERKUPPLUNG
• BLIS
• BLUETOOTH FREISPRECHEINRICHTUNG
• KLIMATISIERUNGSAUTOMATIK
• ABS
• SERVO
• SEHR GEPFLEGTES AUTO
• AB ALLE SERVICE (LETZTER SERVICE MIT 164800KM.)

Wir bieten Ihnen folgendes noch an:

Garantie:
12 Monate NSA-Garantie gegen Aufpreis von 499CHF:

Ablieferungspauschale:
Alle Fahrzeugpreise sind exkl. der Ablieferungspauschale
Die Ablieferungspauschale gegen Aufpreis von 399CHF. beinhaltet folgendes:
- Autobahnvignette
- Professionell gereinigtes Fahrzeug von Innen sowie Aussen bei Ablieferung
- Volltank
- Ausgiebige Erklärung und Einweisung in Ihr neues Fahrzeug

Eintauschmöglichkeit:
Attraktive Kauf und Eintauschofferten
Wir werden Ihnen ein tolles Angebot für Ihr Eintauschfahrzeug offerieren

Finanzierungsmöglichkeiten:
Ob Kredit, Leasing oder Finanzierung-Plus eine attraktive Finanzierungsmöglichkeit werden wir Ihnen anbieten.
Irrtümer und Zwischenverkauf vorbehalten, alle Angaben ohne Gewähr.

Wir freuen uns über Ihren Besuch oder Anruf.

Ihre King Automobile GmbH",FALSE,4170,7
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10980909","VOLVO XC60 D3 AWD Momentum Geartronic","CH-FZ*1. Hand | frisch ab grossem Service | frisch ab MFK | 8-fach bereift | inklusive Dachträger | Sitzheizung vorne",13900,2010-12-01,"SUV / Tout-terrain",116990,"Diesel","Automatique",163,"4 roues motrices",7,TRUE,2022-12-01,FALSE,FALSE,"","Feldstrasse 76, 8180 Bülach",10980909,2023-10-28,NA,"Herzlich Willkommen!

Service Historie

1.   12/2011 8'122 km
2.   11/2012  16'040 km
3.   11/2013  27'511 km
4.   10/2014  38'445 km
5.   11/2015  55'208 km
6.   11/2016  67'035 km
7.   11/2017  78'651 km
8.   11/2018  87'395 km
9.   12/2019  96'268 km
10. 11/2020 101'051 km (Zahnriemen wurde ersetzt)
11. 10/2023 116'970 km

Sehr geehrte Damen und Herren,

Wir heißen Sie herzlich willkommen bei der Südcenter Auto GmbH. Wir schätzen Ihr Interesse an unseren Produkten und Dienstleistungen. Unser Unternehmen ist der ideale Anlaufpunkt, wenn Sie höchste Qualität, erstklassigen Service und ein Fahrzeug suchen, das perfekt auf Ihre Bedürfnisse zugeschnitten ist.

Unser hochqualifiziertes Team steht Ihnen mit umfassender Erfahrung und Expertise zur Verfügung, um Ihnen bei der Auswahl Ihres nächsten Fahrzeugs zu helfen. Unsere Fahrzeugpalette zeichnet sich durch sorgfältige Prüfung und Wartung aus, um sicherzustellen, dass jedes Fahrzeug in einwandfreiem Zustand ist.

Ob Sie auf der Suche nach einem brandneuen Auto, einem hochwertigen Gebrauchtwagen oder einem Fahrzeug sind, das speziell auf Ihre individuellen Anforderungen zugeschnitten ist, wir sind stolz darauf, Ihnen eine breite Auswahl bieten zu können. Darüber hinaus bieten wir maßgeschneiderte Finanzierungslösungen, einschließlich Kredit- und Leasingoptionen, um Ihnen zu helfen, Ihren Traumwagen zu verwirklichen. Des Weiteren sind wir auch am Ankauf Ihres aktuellen Fahrzeugs interessiert.

Bitte zögern Sie nicht, uns jederzeit mit Ihren Fragen zu kontaktieren oder weitere Informationen anzufordern. Wir stehen Ihnen stets zur Verfügung.

Wir schätzen das Vertrauen, das Sie in unser Unternehmen setzen, und wir freuen uns darauf, Sie persönlich bei uns begrüßen zu dürfen. Vereinbaren Sie noch heute einen Termin für eine Besichtigung oder eine Probefahrt. Wir sind zuversichtlich, dass Sie von unserem umfangreichen Angebot, unserem exzellenten Kundenservice und unseren vielfältigen Finanzierungsmöglichkeiten begeistert sein werden.

Vielen Dank für Ihr Interesse, und wir freuen uns auf eine erfolgreiche Zusammenarbeit.

Mit freundlichen Grüßen,

Ihr Team der Südcenter Auto GmbH",FALSE,4718,4
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10107496","VOLVO XC60 D5 AWD Momentum Geartronic","Entretien suivi, expertisée du jour, roues été et roues hiver, soignée, garantie, distribution neuve, financement possible",13900,2014-02-01,"SUV / Tout-terrain",185000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue de Trévelin 60, 1170 Aubonne",10107496,2022-12-16,NA,"Entretien suivi, expertisée du jour, roues été et roues hiver, soignée, garantie, distribution neuve, financement possible, non-fumeur",FALSE,3560,320
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10945259","VOLVO XC60 D5 AWD Summum","1. Hand! Frisch MFK! 8-fach Aluräder! AHK 1800kg! Garantie!",13900,2010-10-01,"SUV / Tout-terrain",172000,"Diesel","Boîte manuelle",205,"4 roues motrices",6.6,TRUE,2023-10-17,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Gewerbeweg 3, 3662 Seftigen",10945259,2023-10-15,NA,"Aus 1. Hand. Lückenloses Serviceheft. Sämtliche Services wurden in der Volvo-Garage in Thun-Steffisburg durchgeführt. Zahnriemen und Wasserpumpe bei Km 142'000 ersetzt. Bremsen vorne und hinten neuwertig. AHK 1800Kg. ( Neu). Äussers gepflegter, rostfreier und unfallfreier Zustand. Nichtraucher-Auto und keine Tiertransporte.",FALSE,4779,17
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10846730","VOLVO XC60 D5 AWD Momentum Geartronic","*FRISCH AB MFK* *FRISCH AB SERVICE* *CH - FAHRZEUG* *NAVIGATIONSSYSTEM* *RÜCKFAHRKAMERA* *XENON*",13950,2010-07-01,"SUV / Tout-terrain",146000,"Diesel","Automatique",205,"4 roues motrices",7.5,TRUE,2023-08-11,FALSE,FALSE,"","Bernstrasse 50, 3053 Münchenbuchsee",10846730,2023-09-11,NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,4871,51
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10038029","VOLVO XC60 D5 AWD","Frisch ab Service Frisch ab MFK 12 Monate Garantie",13999,2009-03-01,"SUV / Tout-terrain",129000,"Diesel","Boîte manuelle",185,"4 roues motrices",7.5,TRUE,NA,FALSE,FALSE,"","Mo.-Fr.8:30-12:00 und 13:00-18:00 Sa.9:00-15:00, 8570 Weinfelden",10038029,2022-11-19,NA,"",FALSE,5358,347
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10986615","VOLVO XC60 D5 AWD Summum Allrad Automatikgetriebe","Frisch ab MFK & Service, 8fach bereift, Rückfahrkamera, Zahnriemen & Batterie ersetzt Oktober 23",14300,2013-03-01,"SUV / Tout-terrain",198600,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,2023-07-14,FALSE,FALSE,"","Höiweg 15, 8252 Schlatt/TG",10986615,2023-10-31,NA,"Service-gepflegt (grosser Service September 22, kleiner Service Oktober 23), unfallfrei, gepflegt
Zahnriemen ersetzt Oktober 23, neue Batterie Oktober 23
Zusätzlich 4 Top-Sommerpneus",FALSE,3897,1
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10990193","VOLVO XC60 D5 AWD R-Design Geartronic","",14500,2011-06-01,"SUV / Tout-terrain",144000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,2023-05-23,FALSE,FALSE,"","64-66 rue de Lausanne, 1202 Geneve",10990193,2023-11-01,NA,"Accueil chaleureux, à l'écoute du client, conseils avenants, aide, disponibilité ...",FALSE,4536,0
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10982838","VOLVO XC60 D4 AWD Summum Geartronic","",14500,2015-04-01,"SUV / Tout-terrain",182000,"Diesel","Automatique",181,"4 roues motrices",6.4,FALSE,NA,FALSE,FALSE,"","Rte d'Yvonand 8, 1522 Lucens",10982838,2023-10-30,73550,"",FALSE,3136,2
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10572579","VOLVO XC60 D5 AWD Summum Geartronic","Frisch ab MFK 01.06.2023, Partikelfilter i.O. Inkl. Alu-Winterräder",14600,2014-07-01,"SUV / Tout-terrain",180800,"Diesel","Automatique",215,"4 roues motrices",6.4,FALSE,2023-06-01,FALSE,FALSE,"","Industriestrasse 32, 3900 Brig-Gamsen",10572579,2023-06-01,66575,"Frisch ab MFK 01.06.2023, Partikelfilter i.O. Inkl. Alu-Winterräder",FALSE,3410,153
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10698418","VOLVO XC60 D5 AWD Summum Geartronic","Sehr gepflegtes Fahrzeug ab gr. Service Bremsscheiben & Klötze vorn neu, Zahnriemen, Wasserpumpe neu,ab MFK 12 Mt. Garant",14800,2010-04-01,"SUV / Tout-terrain",136900,"Diesel","Automatique",205,"4 roues motrices",7.5,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 5'000 km","Oltnerstrasse 53, 5012 Schönenwerd",10698418,2023-07-14,NA,"Fahrzeug ist in einem Tadellosem Zustand, mit grossem Service, Bremsscheibe mit Br.klötze vorn neu, hinten neue Bremsklötze, Zahnriemen, Spannrolle, Riemenspanner und Wasserpumpe neu, Fahrzeug wird vor Verkauf neu MFK geprüft. 12 Mt. Garantie inbegrifen.",FALSE,4962,110
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10918096","VOLVO XC60 D3 AWD Kinetic R-Design","R-Design/ neu ab MFK/ Garantie 1-Jahr +CHF 250.--",14800,2011-12-01,"SUV / Tout-terrain",173000,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,2023-09-25,FALSE,FALSE,"","Stanserstrasse 107b, 6064 Kerns OW",10918096,2023-10-05,NA,"Besten Dank für Ihr Interesse an diesem Fahrzeug
Alle unsere Fahrzeuge werden ab MFK und Service ausgeliefert

Wir beraten Sie auch in allen Finanzierungsfragen
- Leasing
- Teilzahlung
- Kredit mtl. Rate
- Eintausch
- Lieferung Fr.200.-- /CH

Öffnungszeiten Mo-Fr 8.30-18.30 Sa. 9.00-12.00 oder nach telefonischer Vereinbarung

Alle Fahrzeuge können hinsichtlich Ausstattung, Modellbezeichnung, Motorisierung, Herstellergarantie, und Leistungen von der inserierten Ausstattung abweichen. Die Käuferschaft informiert und prüft, vor Ort selber über den Inhalt und Leistungen des Fahrzeuges.",FALSE,4353,27
