"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","cabriolet","suv","sedan","diesel","hybrid","natural.gas","manual","awd"
"1779","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10910836","SKODA Octavia Combi 2.0 TSI DSG RS","",38990,"2022-07-01","Break",37500,"Essence","Automatique",245,"Traction avant",7.3,TRUE,"2022-07-05",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Muttenzerstrasse 143, 4133 Pratteln BL",10910836,"2023-10-03",51720,"[CZ0] Kundenvorteil für mySKODA Pack RS
[LH] Schwarz/Ziernaht in rot
[1Z] Magic Schwarz, Perleffekt",FALSE,478,19,228484,1406250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1780","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10926445","SKODA Octavia Combi 2.0 TSI DSG RS","",38990,"2022-07-01","Break",30300,"Essence","Automatique",245,"Traction avant",7.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois","Rossbodenstrasse 14-16, 7000 Chur",10926445,"2023-10-09",51720,"[CZ0] Kundenvorteil für mySKODA Pack RS
[#C7] OHNE Clever Bonus",FALSE,478,13,228484,918090000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1781","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-9745987","SKODA Octavia Combi 2.0 TSI RS DSG","Fahrzeug getunt Serie: 245PS/370Nm   Neu: 285PS / 425Nm",39280,"2021-10-01","Break",27000,"Essence","Boîte manuelle automatisée",285,"Traction avant",7.3,TRUE,"2021-11-25",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Industriestrasse 39, 9430 St. Margrethen",9745987,"2022-11-14",50960,"zzgl. Ablieferungspauschale CHF 450.00

Finazierung möglich",FALSE,751,342,564001,7.29e+08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1782","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10597716","SKODA Octavia Combi 2.0 TSI Style DSG 4x4","CH Fahrzeug / Anhängerkupplung / Panoramadach",39480,"2022-06-01","Break",23600,"Essence","Automatique",190,"4 roues motrices",7.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois","Aarauerstrasse 22, 5116 Schinznach-Bad",10597716,"2023-06-09",53910,"[4KF] SunSet (Heckscheibe und hintere Seitenscheiben dunkel getönt)
Chrom Paket
Safety Paket

 Graphite Grau Metallic",FALSE,508,135,258064,556960000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1783","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10355683","SKODA Octavia Combi 2.0 TSI DSG RS","Werksgarantie, DSG, Digital Cockpit, Head-Up Display, Sitzheizung, Sommer- und Winterräder",39500,"2021-01-01","Break",35000,"Essence","Boîte manuelle automatisée",245,"Traction avant",7.3,TRUE,"2021-01-29",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Kantonsstrasse 6, 6211 Buchs",10355683,"2023-03-17",52700,"Gute Preis/Leistung und
freundliche, kompetende Mitarbeiter.",FALSE,1024,219,1048576,1.225e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1784","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10767108","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","Standheizung. AH Haken! Full Option",39500,"2021-11-01","Break",29300,"Diesel","Boîte manuelle automatisée",200,"4 roues motrices",6.2,TRUE,NA,FALSE,FALSE,"","Luzernstrasse 59, 6274 Eschenbach",10767108,"2023-08-13",52300,"Sehr professionelle Beratung immer freundlich und hilfsbereit gerne kann ich ...",FALSE,720,70,518400,858490000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1785","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10007447","SKODA Octavia Combi 2.0 TDI DSG RS 4x4 ""Panoramadach""","1.Hand-CH-Fahrzeug, Panoramadach, Kamara, AHK, ACC Distanzregler, Virtual Cockpit, Parklenkassistent, Keyless, Alu, LED, DAB",39600,"2021-04-01","Break",44700,"Diesel","Boîte manuelle automatisée",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois ou 100'000 km","Tellistrasse 106, 5000 Aarau",10007447,"2022-11-15",55340,"Mehr Bilder unter Infobroschüre (PDF) Siehe unten. 

Folgen Sie uns auf / https://www.instagram.com/autocenter_aarau_ag/

Das Autocenter Aarau freut sich, Ihnen eine grosse Auswahl an gepflegten Occasion Auto's mit bis zu 12 Monaten Garantie so wie Neu-Fahrzeuge anzubieten. Top Eintausch und Ankauf Offerten, kompetente und unabhängige Beratung.

Eigene Reparatur- Werkstatt / Unsere Dienstleistungen:   
                                              
Fachkundige Service und Reparaturarbeiten für alle Fahrzeugmarken

MFK / Abgastest / Reifendiscount für alle Fahrzeuge
 
Leichtere Karosseriearbeiten und Lackierungen
 
Versicherungsabklärungen / Fallbearbeitung
 
Autoglaserei / Scheiben ersetzen und tönen

Klimaservice / überprüfen und Befüllung

Bestellung und Einbau von Sonderzubehör jeglicher Art

O.Z. Leichtmetallfelgen Vertriebspartner

Besuchen Sie uns auf unserer Tuning Seite www. aca-Tuning.ch                                                    

Werden Sie auf Facebook Fan und Sie erhalten laufend unsere neuesten Fahrzeuge und  Informationen

Geben Sie folgenden Link ein:
facebook.com/AutocenterAarau?ref=hl",FALSE,934,341,872356,1998090000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1786","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2023-occasion-10926286","SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4","Als Vorführwagen eingesetzt - erhältlich nur auf Anfrage direkt beim Betrieb",39700,"2023-04-01","Break",10000,"Diesel","Automatique",150,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois ou 100'000 km","Bernstrasse 11, 3280 Murten",10926286,"2023-10-09",51250,"Très très bin parfait merci beaucoup",FALSE,204,13,41616,1e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1787","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10903748","SKODA OCTAVIA Combi 1.4 TSI RS PHEV","*** Leasing-Aktion ab 3.88% *** Navi/DAB - LED - Distanzregler - Heizbare Frontscheibe - Rückfahrkamera - Head Up Display - Sitzheizung - Wireless Charging",39890,"2021-10-01","Break",29900,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",245,"Traction avant",1.1,TRUE,"2021-10-28",FALSE,TRUE,"Dès la 1ère mise en circulation, 28.10.2021, 24 mois ou 100'000 km","Wilerstrasse 72, 9542 Münchwilen",10903748,"2023-09-30",48720,"- Leasing-Aktion ab 3.88%
Zusätzliche Infos zu diesem Fahrzeug:
- Interessante Leasingkonditionen
- Optional: Gratis-Service-Paket – sparen Sie jetzt 30%!
- Spannende Eintauschangebote, bringen Sie Ihr Auto mit.
- Sehr guter Zustand, inklusive Gebrauchtwagengarantie
700 FAHRZEUGE – UND EINE GANZE AUTO WELT DAZU

Ein herzliches «GRÜEZI» aus der Ostschweiz

Seit über 40 Jahren sind Autos unsere Leidenschaft und zufriedene Kunden unser Zündstoff. Bei uns treffen Sie auf eine in der Schweiz einzigartige Auto Welt: Egal ob in unserer Werkstatt, in der modernen Lackiererei oder in unserem grossen Showroom – wir bieten alles rund ums Auto. 

Unser Familienunternehmen beschäftigt über 100 Mitarbeiter, die sich jeden Tag mit Herzblut um die Wünsche unserer Kunden kümmern. 

Kommen Sie unverbindlich auf einen Kaffee vorbei und lernen Sie uns kennen. Wir freuen uns auf Ihren Besuch! 

Das erwartet Sie in unserer Auto Welt:
- 700 Neuwagen und Gebrauchtwagen
- Ein sympathisches Team mit viel Herz und Kompetenz
- Persönliche und umfassende Betreuung
- vor und nach dem Kauf
- Alles unter einem Dach
- Umfangreiches Dienstleistungsangebot wie
 - Service & Reparatur, Tuning & Styling 
- Carrosserie & Lackiererei, Tankstelle mit Waschanlage
- und vieles mehr

Garagen/Händler:  Sie sind herzlich willkommen, profitieren Sie von Spezialkonditionen!

So stellt sich unser Best-Preis-Angebot zusammen:
-  Bestes Preis-Leistungs-Verhältnis der Schweiz
- Vergleichen - Probe fahren
 - mit gutem Gefühl entscheiden
- Faire Leasing-Konditionen
- Fairer Eintauschpreis
- bei uns sind alle Eintauschfahrzeuge willkommen!

So finden Sie uns:
Wir sind direkt an der A1 zwischen St. Gallen und Winterthur gelegen. Nehmen Sie die Ausfahrt 76 (Münchwilen) und fahren Sie auf der Hauptstrasse Richtung Wil. Eingangs von Wil befindet sich unsere Auto Welt - Sie können uns nicht verfehlen! :-)

Reisen Sie mit dem Zug an 
Gerne holen wir Sie am Bahnhof Wil ab - rufen Sie uns einfach an.

Kommen Sie vorbei, erfahren Sie Leidenschaft! - vonrotz.ch",FALSE,751,22,564001,894010000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1788","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10109090","SKODA Octavia Combi 2.0 TDI DSG Scout 4x4","**NAVI/DAB**HeadUP/Travelassist**Einparkassistent/Camera**Keyless**4J Garantie**",39900,"2022-01-01","Break",26700,"Diesel","Boîte manuelle automatisée",150,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois ou 90'000 km","Compognastrasse 27a, 7430 Thusis",10109090,"2022-12-17",NA,"zuzüglich Ablieferungspauschale sFr. 400.--.",FALSE,659,309,434281,712890000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1789","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10326178","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","Diesel 4x4 RS / AHK / Sofort Verfügbar / Rückfahrkamera / ACC / Spurhalteassist",39900,"2021-05-01","Break",42500,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois ou 100'000 km","Oberebenstrasse 47, 5620 Bremgarten",10326178,"2023-03-08",53930,"Herzlich Willkommen beim Autocenter Senn AG in Bremgarten. Wir sind exklusiver, unabhängiger und offizieller ŠKODA Händler mit eigener Werkstatt und Carrosserie.

Für unsere Jahres- und Gebrauchtwagen bieten wir Ihnen verschiedene, individuelle Finanzierungsmöglichkeiten an. Vereinbaren jetzt noch einen Termin! 

In unserem 600 Quadratmeter grossen Showroom finden Sie immer sämtliche Modelle von ŠKODA. Unser gedeckte Occasionsausstellung ist 24/7 frei zugänglich.

ANGEBOT
- ein grosses ŠKODA Neuwagen Lager
- ein ausgesuchtes Lager von Gebraucht- und Jahreswagen
- tolle Leasingangebote und beste Deals bei Werksbestellungen

NEUWAGEN
Schicken Sie uns Ihre Wunschkonfiguration. Wir vergleichen Ihre Konfiguration mit unseren Lagerfahrzeugen und offerieren Ihnen ein unschlagbares Angebot für einen Lagerwagen oder ein Bestellfahrzeug.

SPRACHEN
Schwyzerdütsch, Deutsch, Englisch, Französisch, Italienisch, Serbisch, Mazedonisch

EINTAUSCH
Wir bieten wir Ihnen für alle Fahrzeuge einen fairen Preis. 

FINANZIERUNG
Unser Service umfasst individuelle Finanzierungslösungen, die sich nach Ihren persönlichen und individuellen Ansprüchen richten. Das Autocenter Senn überzeugt dank der langjährigen Zusammenarbeit mit Schweizer Leasing - Banken mit flexiblen Angeboten und günstigen Konditionen.

PERSÖNLICH
An erster Stelle kommen Sie. Unsere VerkaufsBERATER stellen Sie und Ihre Bedürfnisse in den Mittelpunkt und finden mit Ihnen das perfekte Angebot. Lernen Sie uns kennen! 

Besuchen Sie uns vor Ort oder ganz einfach auf www.autocentersenn.ch .
Für Besichtigungen und Probefahrten Termin vereinbaren

Jetzt anrufen 056 648 60 01 oder Kontaktformular ausfüllen


Trotz der großen Sorgfalt sind Inseratefehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.
Preis zzgl. Ablieferpauschale",FALSE,904,228,817216,1806250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1790","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2023-occasion-10736108","SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4","",39900,"2023-06-01","Break",8000,"Diesel","Automatique",150,"4 roues motrices",NA,TRUE,"2023-06-21",FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Wankdorffeldstrasse 60, 3000 Bern 22",10736108,"2023-07-31",48180,"",FALSE,143,83,20449,6.4e+07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1791","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10282089","SKODA Octavia Combi 2.0 TDI DSG Style 4x4","zzgl. Ablieferungspauschale CHF 600",39900,"2021-06-01","Break",23000,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Kantonsstrasse 152, 7205 Zizers",10282089,"2023-02-22",NA,"Sommer - und Winterbereifung (ohne Felgen)
[1Z] Magic Schwarz, Perleffekt
[#C7] OHNE Clever Bonus
[BG] Schwarz
[4KF] SunSet (Heckscheibe und hintere Seitenscheiben dunkel getönt)",FALSE,873,242,762129,5.29e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1792","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10341237","SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4 (AHK 2.0 t, Automat)","Neuwertiges CH-Fahrzeug, aus 1. Hand, 4x4, Autom., Navi, DAB+, Frontscheibenheizung, AHK 2.0 t, 8-fach bereift, 044 946 36 36",39900,"2022-10-01","Break",8800,"Diesel","Boîte manuelle automatisée",150,"4 roues motrices",5.4,TRUE,"2022-10-27",FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois ou 100'000 km","Büelstrasse 44, 8604 Hegnau / Volketswil",10341237,"2023-03-13",NA,"Herzlich willkommen im AUTOPARK HEGNAU

Besten Dank für Ihr Interesse an unseren Fahrzeugen.

Unser kompetentes Verkaufspersonal freut sich, Sie persönlich, telefonisch oder per Mail begrüssen und beraten zu dürfen. Zögern Sie nicht uns zu kontaktieren. Wir sprechen Deutsch, Englisch und ein wenig Französisch.

Besichtigung / Probefahrten

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags, steht Ihnen unsere Ausstellung zur freien Besichtigung offen. Wünschen Sie einen Beratungstermin ausserhalb unserer Öffnungszeiten, ist dies nach vorheriger Terminabsprache sehr wohl möglich.

Leasing / Finanzierung

Gerne unterbreiten wir Ihnen auch ein Leasing- oder Finanzierungsangebot zu sehr fairen Konditionen.

Eintausch / Ankauf

Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein.

Verkaufspreise

Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer, äusserst knapp kalkuliert und deshalb NETTO (Festpreise / Fixpreise).

Transparenz / Ehrlichkeit

Wir sind ein äusserst fairer Partner im Umgang mit unseren Kunden und leben nach dem Motto: Transparenz und Ehrlichkeit währt und fährt am Längsten …

Deshalb weisen wir Sie auch bereits jetzt höflich darauf hin, dass wir beim Kauf dieses Fahrzeugs bei uns eine Ablieferungspauschale in der Höhe von Fr. 450.-- erheben. In diesem Betrag sind unter Anderem eine aktuelle Vignette, eine Tankfüllung sowie diverse weitere Dienstleistungen wie z.B. die administrativen Arbeiten für die Immatrikulation des Fahrzeuges enthalten.

Kontakt

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung.

Testen Sie uns … wir freuen uns auf Ihre Kontaktaufnahme unter:

044 946 36 36 oder 079 420 18 18

Autopark Hegnau AG
Büelstrasse 44
8604 Hegnau-Volketswil
Tel.: 044 946 36 36
Fax: 044 834 00 77

Irrtümer und Preisänderungen vorbehalten.",FALSE,386,223,148996,77440000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1793","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10706892","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","",39900,"2021-12-01","Break",21540,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois","Talstrasse 22, 7270 Davos-Platz",10706892,"2023-07-18",53710,"[CZ0] Kundenvorteil für mySKODA Pack RS
[LH] Schwarz/Ziernaht in rot",FALSE,690,96,476100,463971600,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1794","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10717994","SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4","",39900,"2023-05-01","Break",10000,"Diesel","Automatique",150,"4 roues motrices",5.4,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois","Neuweidstrasse 1, 6208 Oberkirch",10717994,"2023-07-22",49570,"[CZ1] Kundenvorteil für mySKODA Pack Basic
[AZ6] Kundenvorteil für Navi Pack
[BG] Schwarz
[YOZ] Infotainment Online 3 Jahre + «Care Connect» (Remote Access (3 Jahre) & Proactive Services)
[2Y] Moon Weiss, Metallic",FALSE,174,92,30276,1e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1795","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10656096","SKODA Octavia Combi 2.0 TSI DSG RS*Race Blau*245PS","Top gepflegtes CH-Fahrzeug aus 1. Hand mit fortlaufender Werksgarantie bis 10.2026.",39900,"2022-02-01","Break",13600,"Essence","Boîte manuelle automatisée",245,"Traction avant",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Wässeristrasse 12, 8340 Hinwil",10656096,"2023-06-29",NA,"",FALSE,628,115,394384,184960000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1796","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10859705","SKODA Octavia Combi 2.0 TSI DSG RS","",39900,"2021-06-01","Break",23500,"Essence","Automatique",245,"Traction avant",7.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Via alla Roggia 7, 6926 Collina D'oro TI",10859705,"2023-09-15",50370,"1 set di ruote complete invernali originali (senza montaggio e deposito ruote
[EA3] Estensione della garanzia per 2 anni, al massimo 100'000 km (netto)
[PLE] Volante multifunzionale in pelle super sportivo a tre razze con palette, soppressione riscaldamento dal pacchetto mySKODA

Incl.Pacchetto consegna - 589822",FALSE,873,37,762129,552250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1797","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10878691","SKODA Octavia Combi 2.0 TSI DSG RS","Navigation, Bluetooth, Blind Spot, ACC, Park Distance Control, Lane Assist etc.",39900,"2022-07-01","Break",38100,"Essence","Automatique",245,"Traction avant",7.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Ueberlandstrasse 241, 8051 Zürich",10878691,"2023-09-22",51720,"Interieur Schwarz Ziernaht Rot",FALSE,478,30,228484,1451610000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1798","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10899297","SKODA Octavia Combi 2.0 TSI DSG RS","",39900,"2022-07-01","Break",28500,"Essence","Automatique",245,"Traction avant",7.3,TRUE,"2022-07-12",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Moosrainweg 14, 3053 Münchenbuchsee",10899297,"2023-09-29",51720,"12 Monate Occasionsgarantie / 60 / Inkl. Ablieferpauschale von CHF 420.- Abweichungen und Irrtümer zur Ausstattung des Fahrzeuges vorbehalten.",FALSE,478,23,228484,812250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1799","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2022-occasion-10923601","SKODA Octavia Combi 2.0 TSI DSG RS","",39900,"2022-08-01","Break",35800,"Essence","Automatique",245,"Traction avant",7.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Ueberlandstrasse 241, 8051 Zürich",10923601,"2023-10-07",51720,"Interieur Stoff Schwarz/Ziernaht in rot",FALSE,447,15,199809,1281640000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1800","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-9613738","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","",39900,"2021-04-01","Break",52000,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Kantonsstrasse 80, 3902 Brig-Glis",9613738,"2022-11-14",55160,"[PLE] 3-Speichen-Supersport-Leder-Multifunktionslenkrad mit Schaltwippen, Heizung entfällt aus mySKODA Pack
[1Z] Magic Schwarz, Perleffekt
[#C7] OHNE Clever Bonus
[LH] Schwarz/Ziernaht in rot",FALSE,934,342,872356,2.704e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1801","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10410421","SKODA Octavia 2.0 TDI RS DSG 200PS AHK","Anhängerkupplung, Head-Up, Alcantara®, Sitzheizung, Abstandstempomat, DAB+ etc.",39900,"2021-11-01","Break",15000,"Diesel","Boîte manuelle automatisée",200,"Traction avant",NA,TRUE,"2023-04-01",FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois","Ringstrasse 26, 5612 Villmergen (Wohlen AG)",10410421,"2023-04-04",55100,"*** Der SKODA Octavia 2.0 TDI RS DSG 200PS zum Toppreis *** 

 *Topzustand!
*200 PS
*Anhängerkupplung schwenkbar
*Totwinkel-Assistent
*Spurhalte-Assistent
*Spurwechsel-Assistent
*Emergency-Assist
*Stau-Assistent
*Parklenk-Assistent
*Abstandstempomat
*Müdigkeitserkennung
*Rückfahrkamera
*Parksensoren vorne + hinten
*Verkehrszeichenerkennung
*Head-Up Display
*Alcantara®-Ausstattung
*Sport-Komfortsitze vorne
*Vordersitze heizbar
*Ledersportmultifunktionslenkrad mit Tiptronic
*Navigationssystem
*Apple CarPlay® + AndroidAutoTM
*Digitalradio DAB+
*Heckklappe elektrisch 'Virtual Pad'
*Schlüsselloses Schliess- & Startsystem 'Keyless Advanced'
*LED-Scheinwerfer
*Nichtraucherfahrzeug
*Unfallfrei
*Fortlaufende Herstellergarantie 2 Jahre
*Besichtigung und Probefahrt unter Tel. 056 618 55 44

Leasingbeispiel: (auch ohne Anzahlung möglich)  
Leasingrate pro Monat  ab CHF 476.30 
Anzahlung: 20%
Restwert:    40%
Laufzeit:     47 Monatsraten
Km-Leistung pro Jahr: 10'000
Zinssatz 6.60%
Hinweis laut Gesetz: Kreditvergabe ist verboten, falls sie zu Überschuldung führt (Art. 3 UWG)

 Sie haben ein Eintauschfahrzeug?
 cartrade24.ch/fahrzeugankauf 

*wir sprechen Deutsch
*nous parlons français
*we speak english
*nos falamos português
*ne flasim shqip
*mówimy po polsku

 Öffnungszeiten:
 Montag - Freitag:
08.30 bis 12.00 Uhr
13.00 bis 18.30 Uhr
 Samstag:
09.00 bis 16.00 Uhr

 Tel. 056 618 55 44 
 cartrade24.ch",FALSE,720,201,518400,2.25e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1802","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10899210","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","Inkl. Service-Paket",39900,"2021-01-01","Break",52800,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Kantonsstrasse 80, 3902 Brig-Glis",10899210,"2023-09-29",61190,"[A41] SKODA Care: Service (Wartung & Verschleiss) für 4 Jahre / 100’000km
[LI] Schwarz/Ziernaht in grau
[8X] Race Blau, Metallic
[AZ5] Kundenvorteil für Safety Pack
[AZ4] Kundenvorteil für Relax Pack
[AT8] Fahrzeug ohne halbautomatische Kofferraumrollo
[4N1] Dekoreinlage am Armaturenbrett mit Ziernaht in grau
[PWF] «Ergositze RS»
[AT9] «Ergositze» sind nicht Bestandteil des Relax Pakets",FALSE,1024,23,1048576,2787840000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1803","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10809260","SKODA Octavia Combi 2.0 TDI DSG Scout 4x4","",39990,"2021-05-01","Break",36750,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,"2021-05-07",FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois","Pfäffikerstrasse 32, 8610 Uster",10809260,"2023-08-29",55370,"[AZ4] Kundenvorteil für Relax Pack
[AZ5] Kundenvorteil für Safety Pack
Premiumablieferung WAXOYL   
Winterräder",FALSE,904,54,817216,1350562500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1804","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10859909","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","",39990,"2022-05-01","Break",44900,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Stüdliackerstrasse 1, 8207 Schaffhausen",10859909,"2023-09-15",55680,"[7X5] Parklenkassistent «Park Assist» mit Einparkhilfe (Parksensoren vorne und hinten)
[#C7] OHNE Clever Bonus
[%H3] Fahrzeug ist ohne elektrische Kindersicherung gestattet
[CZ0] Kundenvorteil für mySKODA Pack RS",FALSE,539,37,290521,2016010000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1805","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2021-occasion-10894449","SKODA Octavia Combi 2.0 TDI DSG RS 4x4","",39990,"2022-05-01","Break",36100,"Diesel","Automatique",200,"4 roues motrices",6.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Muttenzerstrasse 143, 4133 Pratteln BL",10894449,"2023-09-27",55680,"[CZ0] Kundenvorteil für mySKODA Pack RS
[%H3] Fahrzeug ist ohne elektrische Kindersicherung gestattet
[LH] Schwarz/Ziernaht in rot
[1Z] Magic Schwarz, Perleffekt
[7X5] Parklenkassistent «Park Assist» mit Einparkhilfe (Parksensoren vorne und hinten)",FALSE,539,25,290521,1303210000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
