"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","description.text","created.date","new.price","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","sedan","coupe","diesel","hybrid","manual","awd","price.residuals","pred.price"
"378","https://www.autoscout24.ch/fr/d/toyota-yaris-limousine-2022-occasion-10757222","TOYOTA YARIS 1.5 VVT-iE Trend","",19900,"2022-04-01","Limousine",21200,"Essence","Boîte manuelle",125,"Traction avant",5,TRUE,"2022-04-27",FALSE,TRUE,"A partir du, 27.04.2022, 36 mois","Ifangstrasse 11, 8153 Rümlang",10757222,"Sehr nette und fachmänische Auskunft - Danke","2023-08-09",26890,FALSE,563,68,316969,449440000,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-2091.57599435609,21991.5759943561
"379","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2021-occasion-10933971","TOYOTA Yaris 1.5 Trend e-CVT","- - AB-MFK - Service gepflegt - Rückfahrkamera -",19999,"2021-09-01","Petite voiture",18200,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.1,TRUE,"2021-09-21",FALSE,FALSE,"","Buetigenstrasse 72, 2557 Studen BE",10933971,"-
- AB-MFK
- Service gepflegt
- Rückfahrkamera
-","2023-10-11",NA,FALSE,775,5,600625,331240000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3325.31348206559,23324.3134820656
"380","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10946626","TOYOTA Yaris 1.5 Comfort e-CVT","",19999,"2022-02-01","Petite voiture",29000,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.3,TRUE,"2022-02-21",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois","Via Cantonale 14, 6805 Mezzovico",10946626,"","2023-10-16",NA,FALSE,622,0,386884,8.41e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3197.29676359413,23196.2967635941
"381","https://www.autoscout24.ch/fr/d/toyota-yaris-limousine-2021-occasion-10907200","TOYOTA Yaris 1.5 VVT-iE Trend","",20300,"2021-03-01","Limousine",14700,"Essence","Boîte manuelle",125,"Traction avant",5.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Am Sagenbach 14, 6033 Buchrain",10907200,"Top Service, sehr freundlich und zuverlässig. Vielen Dank!","2023-10-02",25280,FALSE,959,14,919681,216090000,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-793.137823416421,21093.1378234164
"382","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-9644872","TOYOTA Yaris 1.5 VVT-i HSD Trend","",20500,"2018-09-01","Petite voiture",20000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",5,TRUE,"2018-09-25",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Seestrasse 33, 9326 Horn",9644872,"4 Winterräder","2022-11-14",24900,FALSE,1871,336,3500641,4e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1387.86142809978,19112.1385719002
"383","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10797561","TOYOTA Yaris 1.5 Trend CVT","*AB MFK UND SERVICE*DAB+*AUTOMAT* ALURÄDER 16 ZOLL*WERKSGARANTIE*",20900,"2022-10-01","Petite voiture",11900,"Essence","Boîte automatique variable",125,"Traction avant",NA,TRUE,"2023-08-29",FALSE,TRUE,"Dès la 1ère mise en circulation, 24 mois ou 100'000 km","Bodmengasse 10, 4917 Melchnau",10797561,"Toyota Yaris 1.5 VVT-i CVT

- Ab MFK
- Aluräder 16 Zoll
- DAB+, Bluetooth, Rückfahrkamera
- ACC, Verkehrszeichenerkennung, Sitzheizung
- Alles inklusive: voller Tank, Vignette und frisch poliert

Wir bedanken uns für Ihr Interesse und freuen uns, Ihnen das Auto nach einer Voranmeldung vorzustellen.
Gerne zeigen wir Ihnen auch die Leasing- und Finanzierungsmöglichkeiten auf und unterbreiten Ihnen ein Eintauschangebot.
Trotz grosser Sorgfalt können die Ausstattungen im Inserat von den tatsächlichen Ausstattungen abweichen.
Irrtümer und Zwischenverkauf vorbehalten.","2023-08-24",NA,FALSE,380,53,144400,141610000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4633.15142278262,25533.1514227826
"384","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2021-occasion-10946214","TOYOTA Yaris 1.5 Comfort e-CVT","1ere Main / Non Fumeur / Parfait état / Roues hiver",20900,"2021-09-01","Petite voiture",13200,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.8,TRUE,NA,FALSE,FALSE,"","Rte d' Ursy 46, 1678 SIVIRIEZ (FR)",10946214,"","2023-10-16",26300,FALSE,775,0,600625,174240000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2725.89458588057,23625.8945858806
"385","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2020-occasion-10844791","TOYOTA Yaris 1.5 Trend e-CVT","***10 JAHRE GARANTIE**LED-SCHEINWERFER**DAB+**DISTANZREGLER ACC**SPURHALTEASSISTENT**AUTO DES JAHRES 2021**DYNAMIC-PAKET***",20900,"2020-11-01","Petite voiture",23380,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.1,TRUE,"2021-09-30",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Industriestrasse 1, 4562 Biberist",10844791,"Auf Wunsch bieten wir Ihnen ein Ablieferungspaket für Fr. 300.- an, welches folgende Dienstleistungen beinhaltet:

•	eine Tankfüllung inkl. aktuelle Autobahnvignette 
•	administrativen Arbeiten für die Immatrikulation 
•	Abklärung und Beratung der Versicherungsgesellschaften
•	Inbetriebnahme Ihres neuen Fahrzeuges
•	detaillierte Erläuterung aller Funktionen und Eigenschaften","2023-09-11",28720,FALSE,1079,35,1164241,546624400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1155.56128604956,22055.5612860496
"386","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10897888","TOYOTA Yaris 1.5 VVT-iE Trend","",20990,"2023-01-01","Petite voiture",16250,"Essence","Boîte manuelle",125,"Traction avant",5,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Netzenstrasse 8, 4450 Sissach",10897888,"zzgl. Ablieferungspauschale 290.-","2023-09-28",NA,FALSE,288,18,82944,264062500,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-2235.49224974962,23225.4922497496
"387","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10808588","TOYOTA Yaris 1.5 VVT-iE Trend","",21600,"2023-01-01","Petite voiture",15000,"Essence","Boîte manuelle",125,"Traction avant",5,TRUE,"2023-01-19",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Zugerstrasse 1, 6403 Küssnacht am Rigi",10808588,"Offizielle Toyota Vertretung:
Wir sind offizeller Toyota Vertragspartner am Standort Küssnacht und Baar.

Toyota Service-aktivierte 10-Jahres-Garantie:
Nach der Werksgarantie von 3 Jahren (bis max. 100’000 km) verlängert sich Ihre Garantie nach jedem Service beim offiziellen Toyota Partner, automatisch um ein weiteres Jahr (max. bis 185’000 km innert 10 Jahren). So können Sie Ihren Toyota während Jahren sorglos fahren.

Kontaktperson:
Ihre Kontaktperson für dieses Fahrzeug ist
Peter Reichlin senior / 041 854 77 88","2023-08-29",NA,FALSE,288,48,82944,2.25e+08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1700.91115680392,23300.9111568039
"388","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2021-occasion-10882436","TOYOTA Yaris 1.5 Comfort e-CVT","CH Fahrzeug, neuwertig, inkl. Winterräder, mit. Navi,",21800,"2021-09-01","Petite voiture",10200,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.8,TRUE,"2021-09-01",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Pfaffnauerstrasse 24, 6260 Reiden",10882436,"Sonderzubehör:
Navigationsmodul orig. Toyota Touch 2 Go
Sommerräder  Alufelgen ( original = Stahlfelgen ) 
Winterräder St F mit Conti Reifen 
Fussmatten

Info:
CH Fahrzeug
Neupreis inkl. Zubehör 27'255.-

Garantie:
10 Jahre/ 185'000 km ( Toyota SAWA Garantie )","2023-09-23",27255,FALSE,775,23,600625,104040000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2009.8680290418,23809.8680290418
"389","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2020-occasion-10858928","TOYOTA Yaris 1.5 Hybrid GR-S","",21900,"2020-06-01","Petite voiture",23800,"Hybride rechargeable essence/électrique","Boîte automatique variable",73,"Traction avant",3.7,FALSE,NA,FALSE,FALSE,"","Ziegelbrückstrasse 22 - nur 35 Minuten von Zürich, 8872 Weesen",10858928,"","2023-09-15",NA,FALSE,1232,31,1517824,566440000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2765.85520166047,19134.1447983395
"390","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10883265","TOYOTA Yaris 1.5 Trend","",22400,"2023-01-01","Petite voiture",12500,"Essence","Boîte manuelle",125,"Traction avant",5.2,TRUE,"2023-01-20",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Riedhofstrasse 2/7, 8804 Au-Wädenswil",10883265,"HERZLICH WILLKOMMEN BEI DER AUSEE GARAGE AG, IHR OCCASIONSCENTER AM ZÜRICHSEE 
_____________________________________
Unsere Preise sind marktgerecht NETTO.
In der Regel sind unsere Fahrzeuge nur mit Sommerpneu ausgerüstet.
_____________________________________
Unsere Ablieferungspauschale beträgt Fr. 440.- , welche eine Tankfüllung, Vignette sowie die administrativen Arbeiten der Immatrikulation beinhaltet. 
____________________________________
Besichtigungen für ernsthafte Interessenten sind nach telefonischer Vereinbarung möglich.
Planen Sie bitte für Fahrzeugbesichtigung, Eintauschofferte und eventuelle Kaufabwicklung genügend Zeit ein (ca. 1 Std.).
_____________________________________
Besteht auf einem Fahrzeug keine Fabrikgarantie, 
bietet die Ausee Garage AG eine Garantie von bis zu 12 Monaten.
_____________________________________
Leasingberechnungen können individuell selber im Autoscout24 berechnet werden, 
klicken Sie dazu auf den Balken MultiLease unterhalb vom Preis.","2023-09-23",27910,FALSE,288,23,82944,156250000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1052.93052594076,23452.9305259408
"391","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10857258","TOYOTA Yaris 1.5 Trend","Sehr schöner Yaris mit Trend Plus Paket, Navi, LED, Rückfahrkamera, inkl. Toyota Garantie 10 Jahre / 185'000 km",22500,"2023-01-01","Petite voiture",17000,"Essence","Boîte manuelle",125,"Traction avant",5.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Belpbergstr. 3+5 / Seftigenstrasse 198, 3125 Toffen / 3084 Wabern",10857258,"Sehr schöner Yaris mit Trend Plus Paket, Navi, LED, Rückfahrkamera, inkl. Toyota Garantie 10 Jahre / 185'000 km","2023-09-14",NA,FALSE,288,32,82944,2.89e+08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-680.429954321543,23180.4299543215
"392","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2020-occasion-10894163","TOYOTA Yaris 1.5 Premium e-CVT","",22900,"2020-08-01","Petite voiture",42400,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.3,FALSE,"2022-09-23",FALSE,FALSE,"","Grande-Ferme 14, 3280 Murten",10894163,"Der Service dieser Garage ist Top! Besten Dank und mit freundlichen Grüßen Thomas ...","2023-09-27",NA,FALSE,1171,19,1371241,1797760000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2191.67656343501,20708.323436565
"393","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10899370","TOYOTA Yaris 1.5 Trend e-CVT","Fahrzeugstandort ist 4414 Füllinsdorf. Unabhängig und transparent durch TCS-Experten geprüft.",22900,"2022-06-01","Petite voiture",13048,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.9,TRUE,"2022-06-22",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 160'000 km","Buholzstrasse 40, 6032 Emmen",10899370,"Guten Tag und herzlich willkommen beim Touring Club Schweiz (TCS) – Ihr neutraler und kompetenter Partner rund um das Thema Mobilität.

Der TCS wurde vom aktuellen Fahrzeugbesitzer beauftragt, um einen transparenten und sicheren Verkauf von diesem Auto gewährleisten zu können. Dies zum Schutz aller Vertragsparteien.

Beim Fahrzeug wurde der TCS Occasion Test durchgeführt und der Verkaufspreis entsprechend dem Zustand zum Zeitpunkt der Begutachtung ermittelt.

Sie sind am obigen Auto interessiert? Sehr gerne zeigen wir Ihnen dieses persönlich. Damit wir das Fahrzeug für die Besichtigung und Probefahrt bereitstellen können, bitten wir Sie um eine vorgängige Terminvereinbarung.

PS: Kennen Sie bereits die TCS Fahrzeug Garantie / www.tcs.ch/fahrzeug-garantie? Diese Garantie für Occasionsfahrzeuge schützt Sie vor zukünftigen Reparaturkosten und lässt Sie weiterhin unbeschwert Ihre Mobilität geniessen. Gerne beraten wir Sie.","2023-09-29",NA,FALSE,502,17,252004,170250304,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1638.77419155797,24538.774191558
"394","https://www.autoscout24.ch/fr/d/toyota-yaris-limousine-2022-occasion-10722082","TOYOTA YARIS 1.5 VVT-iE Trend","",22900,"2022-09-01","Limousine",18500,"Essence","Boîte manuelle",125,"Traction avant",5,TRUE,"2022-09-15",FALSE,TRUE,"A partir du, 15.09.2022, 36 mois","Ifangstrasse 11, 8153 Rümlang",10722082,"Sehr nette und fachmänische Auskunft - Danke","2023-07-24",28826,FALSE,410,84,168100,342250000,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,230.502999165506,22669.4970008345
"395","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10842527","TOYOTA YARIS 1.5 VVT-iE Trend MdS","",23290,"2023-03-01","Petite voiture",17200,"Essence","Boîte automatique variable",125,"Traction avant",5.2,TRUE,"2023-03-01",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Netzenstrasse 8, 4450 Sissach",10842527,"zzgl. Ablieferungspauschale 290 CHF","2023-09-09",NA,FALSE,229,37,52441,295840000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2446.61661508541,25736.6166150854
"396","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10857812","TOYOTA YARIS 1.5 VVT-iE Trend MdS","sofort lieferbar",23300,"2023-09-01","Petite voiture",2000,"Essence","Boîte automatique variable",125,"Traction avant",5.2,TRUE,NA,FALSE,FALSE,"","Dorfstrasse 15, Mauss, 3205 Gümmenen",10857812,"Ablieferungspauschale CHF 450.-","2023-09-14",23300,FALSE,45,32,2025,4e+06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4031.33898256532,27331.3389825653
"397","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10798556","TOYOTA Yaris 1.5 Comfort e-CVT","IMPORT-FZ / INKL. GARANTIE / ELEKTR. FENSTER V+H., ABS, AIRBAG, RADIO, DAB+, AC, TEMPOMAT., SITZHEIZUNG, RÜCKFAHRK., USW.",23500,"2022-05-01","Petite voiture",9500,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.9,TRUE,"2022-06-14",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 160'000 km","Moosstrasse 6, 3425 Koppigen",10798556,"Zubehör: Satz Winterreifern! 

Sehr geehrte Damen und Herren

Vielen Dank, dass Sie sich für unser Angebot interessieren. 
Für eine unverbindliche Beratung, Besichtigung oder Probefahrt stehen wir Ihnen sehr gerne zur Verfügung. Zögern Sie nicht uns anzurufen. Sie erreichen uns unter der Nummer 034 413 71 71. Gerne geben wir Ihnen mehr Auskunft über diesen Wagen. Natürlich kaufen wir auch Ihr Fahrzeug zu einem attraktiven Preis zu. Finanzierungsvarianten berechnen wir für Sie ganz individuell.

Folgender Service ist im Preis inbegriffen: 
- Fahrzeug Innenreinigung
- Fahrzeug Aussenreinigung
- Versicherungsberatung 
- Versicherungsnachweis
- Einlösung/Umschreibung und Organisation der Kontrollschilder (Kanton Bern)
- Ablieferungsservice (Erläuterung der Fahrzeugfunktionen)

Trotz  grosser Sorgfalt sind Inserat Fehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. 
Keine Gewähr für Ausstattungsdetails.

Jede Gewährleistung, soweit nach Gesetz  möglich, wird wegbedungen. Insbesondere sind Wandelung und Minderung ausgeschlossen.

Garage Ernst Straub AG: Ihre Multimarkengarage in Koppigen! 

Abweichung von Ausstattung möglich, da Importfahrzeug aus Deutschland. Bezeichnung in Deutschland = ""Team Deutschland""","2023-08-25",NA,FALSE,533,52,284089,90250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1152.27616992253,24652.2761699225
"398","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2021-occasion-10826840","TOYOTA Yaris 1.5 Comfort e-CVT","Caméra de recul, tempomat, pack LED.",23790,"2021-12-01","Petite voiture",19500,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",NA,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 200'000 km","Grand-Rue 23, 2037 MONTMOLLIN",10826840,"","2023-09-04",NA,FALSE,684,42,467856,380250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,245.945789147254,23544.0542108527
"399","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10591547","TOYOTA Yaris 1.5 Trend e-CVT","Navigation, LED, ACC, Rückfahrkamera, Sitzheizung, Klima, 16 Zoll, etc",23850,"2023-02-01","Petite voiture",1200,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",NA,TRUE,"2023-03-06",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Kühlhausstrasse 6, 4900 Langenthal",10591547,"Wir freuen uns auf Ihren Anruf!
Herzliche Grüsse vom FlatDrive Team in Langenthal","2023-06-07",29500,FALSE,257,131,66049,1440000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2271.24702375259,26121.2470237526
"400","https://www.autoscout24.ch/fr/d/toyota-yaris-limousine-2022-occasion-10620079","TOYOTA Yaris 1.5 VVT-iE Trend","",23850,"2022-10-01","Limousine",3900,"Essence","Boîte manuelle",125,"Traction avant",5.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 12 mois ou 185'000 km","Unterdorf 12, 6170 Schüpfheim",10620079,"Top seriös","2023-06-16",26840,FALSE,380,122,144400,15210000,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,180.424134290659,23669.5758657093
"401","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10334366","TOYOTA Yaris 1.5 Trend","Vettura con fari a led e navigatore!!",23900,"2022-08-01","Petite voiture",11200,"Essence","Boîte manuelle",125,"Traction avant",NA,TRUE,"2022-08-01",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Via Moree 6, 6850 Mendrisio",10334366,"----------------------------------------------------
L E____N O S T R E____O C C A S I O N I 
----------------------------------------------------

- PERIZIATE ATTENTAMENTE nella fase di ritiro; 

- sottoposte ad uno SCRUPOLOSO CONTROLLO meccanico; 

- sottoposte ad uno SPECIALE LAVAGGIO IGIENIZZANTE interno; 

- TAGLIANDATE, secondo servizio programmato; 

- COLLAUDATE al momento della vendita; 

- GARANTITE di norma con un minimo di 12 MESI DI GARANZIA; 

- ILLUSTRATE nel funzionamento dal consulente di vendita; 


***Possibilità pagamento con LEASING O FINANZIAMENTO***

----------------------------------------------------
w w w . o c c a s i o n i m e n d r i s i o . c h 
----------------------------------------------------
              
                Garanzia del fabbricante, 36 Mesi, o max. 100?000 km
              
              COLLAUDO VETTURA AL MOMENTO DELLA CONSEGNA, TELECAMERA, FARI LED, SEDILI RISCALDABILI, VOLANTE RISCALDABILE, ALLONTANAMENTO DI CORSIA, NAVIGATORE","2023-03-10",NA,FALSE,441,220,194481,125440000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,894.495560117666,23005.5044398823
"402","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10109293","TOYOTA Yaris 1.5 Trend","Magnifique Yaris essence / Toutes options / Garantie usine / 18% de rabais",23900,"2023-01-01","Petite voiture",100,"Essence","Boîte manuelle",125,"Traction avant",5.2,TRUE,"2023-01-13",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 180'000 km","Route du Nant-d'Avril 58, 1214 Vernier",10109293,"Véhicule neuf immatriculé un jour, disponible du stock avec garantie usine 10 ans / Nouveau modèle 2023 / Nouveau moteur 3 cyl. / Modèle EXECUTIVE avec équipement complet 

Forfait de livraison obligatoire (+350.-)
Tous nos véhicules d'occasion sont sélectionnés avec sérieux et professionnalisme.
Un contrôle en atelier est systématiquement effectué sur chaque voiture avant sa livraison.
Tous nos véhicules sont garantis non-accidentés et le kilométrage est certifié. 
L'expertise est toujours récente et valable dans toute la suisse.
Nous rachetons toutes les voitures avec un carnet de service à jour et certifiées non-accidentées.
Nous rachetons également les voitures ayant un leasing en cours et nos occupons de le solder pour le client.

Afin d'obtenir une offre de financement sur le véhicule, il vous suffit de nous communiquer:
- Votre apport en cash ou reprise,
- Votre kilométrage annuel,
- Votre mensualité idéale.","2022-12-17",29250,FALSE,288,303,82944,10000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-330.232368274324,24230.2323682743
"403","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2023-occasion-10936042","TOYOTA Yaris 1.5 Trend CVT","Yaris Automat mit Trend Plus Paket, Navi, LED-Scheinwerfer, Alurad, getönte Scheiben, inkl. Garantie 10 Jahre / 185'000 km",23900,"2023-03-01","Petite voiture",26000,"Essence","Boîte automatique variable",125,"Traction avant",5.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Belpbergstr. 3+5 / Seftigenstrasse 198, 3125 Toffen / 3084 Wabern",10936042,"Yaris Automat mit Trend Plus Paket, Navi, LED-Scheinwerfer, Alurad, getönte Scheiben, inkl. Garantie 10 Jahre / 185'000 km","2023-10-12",NA,FALSE,229,4,52441,6.76e+08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1318.92109094497,25218.921090945
"404","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10215447","TOYOTA Yaris 1.5 VVT-i HSD Comfort","CH Fahrzeug 10-Jahres-Garantie (max. 160.000 km)",23900,"2022-06-01","Petite voiture",20300,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 160'000 km","Münchwilerstrasse 34, 9554 Tägerschen",10215447,"Sehr geehrte Damen und Herren

Wir freuen uns über Ihr Interesse an unseren Fahrzeugen.

Sämtliche Fahrzeuge ab MFK und Service.

• 365 Tage offen für Fahrzeugbesichtigungen
• Eintauschmöglichkeit
• Top Service !
• Personalisierte Finanzierungsmöglichkeit
• Kredit- Leasing- Finanzierung Plus
• Finanzierungen ohne Anzahlung willkommen
• Aftersale Service
• und vieles mehr!

Ablieferungspauschale Fr. 400.-","2023-01-30",NA,FALSE,502,259,252004,412090000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-203.14140711827,24103.1414071183
"405","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10857821","TOYOTA Yaris 1.5 VVT-i HSD Trend","Trend Plus Pack",23900,"2022-11-01","Petite voiture",8000,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.9,TRUE,NA,FALSE,FALSE,"","Dorfstrasse 15, Mauss, 3205 Gümmenen",10857821,"Ablieferungspauschale CHF 350.-
Occ. Winterreifen CHF 250.-","2023-09-14",NA,FALSE,349,32,121801,6.4e+07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1472.33172226235,25372.3317222623
"406","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2021-occasion-10882023","TOYOTA Yaris 1.5 Premium e-CVT","Sehr gepflegtes Fahrzeug! Top Ausstattung! Fortlaufende Werksgarantie 10 Jahre oder 185'000 Km!",23900,"2021-09-01","Petite voiture",52000,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Mühlegässli 12, 3176 Neuenegg",10882023,"Ich habe vor einem Jahr einen Toyota Verso gekauft.  Ich war sehr zufrieden. ...","2023-09-23",NA,FALSE,775,23,600625,2.704e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2449.09067026125,21450.9093297388
"407","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10093343","TOYOTA Yaris 1.5 Trend e-CVT","ACC! DAB! 16"" ALU! KLIMA! SITZHEIZUNG! START/STOP! 10 JAHRE WERKSGARANTIE!",24000,"2022-12-01","Petite voiture",2000,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",3.9,TRUE,"2022-12-10",FALSE,FALSE,"","Unterdorf 47, 6018 Buttisholz",10093343,"Ablieferung:
Auf Wunsch bieten wir Ihnen ein Ablieferungspaket für Fr. 300.- an, welches folgende Dienstleistungen beinhaltet:

• eine Tankfüllung inkl. aktuelle Autobahnvignette
• administrativen Arbeiten für die Immatrikulation
• Abklärung und Beratung der Versicherungsgesellschaften
• Inbetriebnahme Ihres neuen Fahrzeuges
• detaillierte Erläuterung aller Funktionen und Eigenschaften","2022-12-10",NA,FALSE,319,310,101761,4e+06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1854.21565363124,25854.2156536312
"408","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2022-occasion-10897679","TOYOTA Yaris 1.5 VVT-i HSD Trend","",24500,"2022-03-01","Petite voiture",19000,"Hybride intégral essence/électrique","Boîte automatique variable",116,"Traction avant",4.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Gonzenstrasse 7, 9475 Sevelen",10897679,"","2023-09-28",32100,FALSE,594,18,352836,3.61e+08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,628.362946869133,23871.6370531309
