"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","wagon","cabriolet","small.car","coupe","diesel","hybrid","natural.gas","electric","manual","awd","price.residuals","pred.price"
"788","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10929835","AUDI A3 2.0 TFSI Design quattro S-tronic","Services suivis * Expertisée * Garantie",29999,"2018-03-01","Limousine",33000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",5.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route Cantonale 112, 1025 St Sulpice VD",10929835,"2023-10-10",NA,"",FALSE,2070,21,4284900,1.089e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,241.683609952863,29757.3163900471
"789","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10908386","AUDI A3 Sportback 40 TFSI e-tron S-tronic","hybride rechargeable",29999,"2020-03-01","Limousine",39000,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",204,"Traction avant",2.4,TRUE,"2021-09-07",FALSE,TRUE,"Dès la 1ère mise en circulation, 96 mois ou 80'000 km","1004 Lausanne",10908386,"2023-10-02",53000,"Vente cause double emploi. Véhicule très économique: 2,5l/100 sur les 7000 derniers kilomètres. Roues hiver en alliage. Chaines neige Thule Easy Fit neuves (montable sur les deux jeux de roues), Parfait état. (Les marques à l'arrière sont sur la protection plastique amovible pas sur la voiture).",FALSE,1339,29,1792921,1.521e+09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1491.35203617691,31490.3520361769
"791","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10971267","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","",29999,"2018-09-01","Limousine",57200,"Essence","Automatique",190,"4 roues motrices",5.8,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Zugerstrasse 2, 6340 Sihlbrugg",10971267,"2023-10-25",63930,"[6FJ] Aussenspiegelgehäuse in schwarz hochglänzend
[4ZD] Optikpaket titanschwarz Audi exclusive
[N5X] Sitzbezüge in Leder Alcantara Frequenz (S & S line)
[G3] nanograu metallic

343247",FALSE,1886,6,3556996,3271840000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2149.54147719371,27849.4585228063
"792","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10606185","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","",30300,"2019-12-01","Limousine",26100,"Hybride rechargeable essence/électrique","Automatique",204,"Traction avant",1.6,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Via S. Gottardo 71, 6500 Bellinzona",10606185,"2023-06-13",60375,"[79D] Sistema riconosc. posiz. vettura nella corsia e ausilio per cambio cors., ingorgo ed emergenza + Side Assist

Pacchetto consegna incluso 2363282",FALSE,1430,140,2044900,681210000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1097.60287964177,31397.6028796418
"793","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10900933","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","Quattro",30333,"2019-01-01","Limousine",30500,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",5.9,TRUE,"2018-08-27",FALSE,FALSE,"","Im Grüt 1, 4225 Brislach",10900933,"2023-09-29",NA,"Guten Tag mein Name Ist Audi A3 Sportback 2.0 TFSi Quattro ;)

Sie brauchen ein Fahrzeug das Ihren Wünschen entspricht??
Kein Problem mit mir ist sowohl Sportliches als auch gemütliches Reisen möglich.
Meine Musikanlage lässt auch keine wünsch übrig.
Bitte denkt daran die Winterzeit steht bald vor der Tür auch da präsentiere ich mich mit meinem Allradantrieb von der besten Seite ;)
Ach bevor ich es vergesse ich bin auch im Besitz einer elektrisch ausfahrbaren Anhängerkupplung.

Kontaktiert meinen vorübergehenden Besitzer und macht einen Termin für mich aus.

Grüsse Audi A3 2.0 TFSI Quattro",FALSE,1764,32,3111696,930250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-121.447669886667,30454.4476698867
"794","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10676413","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Expertisée, avec 1 an de garantie. ***Nos visites sont uniquement sur rendez-vous***",30500,"2019-05-01","Limousine",61000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","1700 Fribourg",10676413,"2023-07-06",NA,"Expertisée, avec 1 an de garantie.
Échange, reprise possible, étudie toutes propositions. Possibilité de faire un leasing ou un financement.
***Nos visites sont uniquement sur rendez-vous***",FALSE,1644,117,2702736,3.721e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,954.740422697563,29545.2595773024
"795","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10982535","AUDI A3 Sportback 35 TFSI Sport S-tronic","S-Line /// Automat /// CH-Fahrzeug",30500,"2020-07-01","Limousine",27000,"Essence","Boîte manuelle automatisée",150,"Traction avant",6.6,FALSE,NA,FALSE,FALSE,"","Oberseenerstrasse 110c, 8405 Winterthur",10982535,"2023-10-29",NA,"-Audi A3 35 TFSI
-Benzin mit 150 PS
-Automat S-tronic
-CH Fahrzeug
-18 Zoll Räder
-getönte Scheiben
-digital Tacho
-Navigation
-Tempomat
-10 Jahre oder 100‘000km gratis Service ab 1. Inverkehrsetzung

Ebenfalls wurde Ambientebelichtung nachgerüstet, welche per Handy steuerbar ist. Ein absoluter Blickfang!
Das Auto wurde stets gepflegt und unterhalten. Neuwertiges Auto, welches noch ein langes Leben vor sich hat. Ein paar kleinere Lackkratzer an der Fahrertür und Beifahrertür. Ansonsten einwandfreier Zustand.

Das Auto wird täglich noch gefahren, somit wird es Abweichungen vom KM Stand geben.",FALSE,1217,2,1481089,7.29e+08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,515.627336489472,29984.3726635105
"796","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10875171","AUDI A3 Sportback 40 TDI Sport quattro S-tronic","",30800,"2019-03-01","Limousine",66500,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Avenue Léopold-Robert 117, 2300 La Chaux-de-Fonds",10875171,"2023-09-21",NA,"Super garage,  offres très correctes,  service après vente au top.",FALSE,1705,40,2907025,4422250000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1265.33201189883,29534.6679881012
"797","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10783782","AUDI A3 Sportback 40 TDI S-tronic quattro","",30900,"2019-10-01","Limousine",45694,"Diesel","Automatique",184,"4 roues motrices",5,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Via alla Roggia 7, 6926 Collina D'oro TI",10783782,"2023-08-19",66540,"[2Z0] Decadono simbolo del tipo e logo tecnologia
[GB1] Supporto LTE per Audi phone box
[YEL] Infotainment & Tecnologia combipaccetto
[EA8] Estensione garanzia +2 anni, fino a 100'000 km, (netto)

Incl. pacchetto consegna - 403211",FALSE,1491,73,2223081,2087941636,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-672.296783634106,31572.2967836341
"798","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10769314","AUDI A3 Sportback 35 TFSI Attraction S-tronic","",30900,"2022-01-01","Limousine",37306,"Hybride léger essence/électrique","Automatique",150,"Traction avant",5.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Benknerstrasse 20, 8730 Uznach",10769314,"2023-08-14",49290,"Wir freuen uns auf Ihren Besuch! Für eine Besichtigung bitte einen Termin mit unserem Verkaufsteam unter der Nummer 0552852075 oder per Mail vereinbaren!",FALSE,668,78,446224,1391737636,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3176.83073357512,34076.8307335751
"800","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10851820","AUDI A3 Sportback 40 TFSI advanced quattro S-tronic","gletscherweiss met. Swiss Service Package + 3 Jahre Herstellergarantie. LED Scheinwerfer Automat. Allrad.",31000,"2022-07-01","Limousine",44864,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",7.8,TRUE,"2022-07-14",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Rieden 2, 6370 Stans",10851820,"2023-09-13",NA,"CH- Fahrzeug.  Sommer und Winterreifen.  keine weiteren Ablieferungskosten. inkl. Tank halb voll und 1 Vignette.",FALSE,487,48,237169,2012778496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-6504.4302997817,37504.4302997817
"802","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2017-occasion-10872050","AUDI A3 Cabriolet 2.0 TFSI Sport S-tronic","***Gerne nehmen wir Ihr Fahrzeug in Zahlung**",31490,"2017-06-01","Cabriolet",31155,"Essence","Automatique",190,"Traction avant",6.1,FALSE,"2017-06-02",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Oltenstrasse 50, 4702 Oensingen",10872050,"2023-09-20",63680,"Für weitere Auskünfte ist Herr Giovanni Bagordo unter Tel. 062 388 08 73 / Mobil 076 344 36 60 ist Ihr Ansprechpartner für Gebrauchtwagen - Gerne nehmen wir Ihr Fahrzeug in Zahlung. Irrtum unter Vorbehalt. Zuzüglich Auslieferungspauschale 475.-CHF",FALSE,2343,41,5489649,970634025,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3481.36925894139,28008.6307410586
"803","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10510773","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","Visible à Porrentruy",31500,"2019-12-01","Limousine",50000,"Hybride rechargeable essence/électrique","Automatique",204,"Traction avant",1.6,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Route de Delémont 162, 2802 Develier",10510773,"2023-05-10",55835,"[D14] Bénéfice Infotainment&Technologie combi
[79C] Assistant de maintien sur la voie, de conduite en embouteillage, et d'urgence
[EI] noir - gris rocher
[GB1] Support LTE pour Audi phone box
[6Y] gris daytona nacré
[YEL] Infotainment & Technologie combipaquet",FALSE,1430,174,2044900,2.5e+09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2201.49157105968,29298.5084289403
"804","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10911335","AUDI A3 Sportback 35 TFSI S line Attraction S-tronic","CH-Fahrzeug / Fahrzeug aus erster Hand",31500,"2020-07-01","Limousine",56350,"Hybride léger essence/électrique","Automatique",150,"Traction avant",5.9,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Umfahrungsstrasse 25/27, 6467 Schattdorf",10911335,"2023-10-03",65980,"[D17] Kundenvorteil Assistenzpaket plus
Winterreifen
[WSO] Paket ""Infotainment"" (brutto)",FALSE,1217,28,1481089,3175322500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2997.4781900665,28502.5218099335
"807","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10949590","AUDI A3 Sportback 35 TFSI S line S-tronic *CH-Fahrzeug*","Inkl. Werksgarantie bis 04/2024",31800,"2021-04-01","Limousine",36000,"Hybride léger essence/électrique","Boîte manuelle automatisée",150,"Traction avant",5.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bruggmatte 1, 6262 Langnau bei Reiden",10949590,"2023-10-17",NA,"Bei Bewilligung eines Finanzierungsantrages und das Fahrzeug doch nicht nehmen, verrechnen wir 250.- CHF Arbeitsgebühr",FALSE,943,14,889249,1.296e+09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-749.258706520469,32549.2587065205
"809","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2018-occasion-10552805","AUDI A3 Cabriolet 2.0 TFSI Sport quattro S-tronic *CH-Fahrzeug*S-Line*Top Zustand*Gratisservice*Garantie*","CH-Fahrzeug, S-Line, Top Zustand, Top Ausstattung, Ab MFK, Gratisservice, Garantie 12 Monate oder 20'000Km",31900,"2018-07-01","Cabriolet",62000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",6.3,TRUE,"2023-06-02",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bleikenstrasse 45, 9630 Wattwil",10552805,"2023-05-25",NA,"Lieber Interessent, liebe Interessentin,

Als zuverlässiger und kompetenter Partner stehen wir ihnen mit unserem Know-how aus über 20 Jahren Erfahrung bei allen Fragen des Autokaufs zur Verfügung.
Natürlich bieten wir auch eine professionelle Beratung für Leasing und Finanzierung.

Überzeugen sie sich selber von unserem tollen Fahrzeugangebot - wir freuen uns auf ihren Besuch.

---------------------------------------
***CH-Fahrzeug***
***FACELIFT***
***S-Line Exterieur***
***S-Line Interieur***
***S-Line Sportfahrwerk***
---------------------------------------

-----------Ausstattung-----------
***Audi Drive Select Dynamic***
***Dynamic Lenkung***
***Audi virtual cockpit 12,3''***
***Matrix LED Scheinwerfer***
***Abstandsregeltempomat***
***Spurhalteassistent***
***Totwinkelassistent***
***Attention-Assist***
***Parksensoren Vorne & Hinten***
***S-Line Sportsitze in Leder/Alcantara***
***Vordersitze beheizt***
***Vordersitze mit Nackenheizung***
***Lendenwirbel Vorne elektr. Verstellbar***
***Bang & Olufsen Soundsystem***
***Bluetooth Music***
***Bluetooth Freisprechanlage***
***Navigationssystem***
***Smartphone Wirless Charger***
***Audi Connect***
***Apple/Android Carplay***
***Innen- & Aussenspiegel automatisch abblendend***
***Aussenspiegel elektr. Einklappbar***
uvm...


Ablieferungspauschale 350.-

Tausch sowie Finanzierung möglich, Garantie 12 Monate oder 20'000Km, Gratisservice 10 Jahre oder 100'000km ab 1. Inv.***

Trotz der grossen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, keine Gewähr für Ausstattungsdetails.",FALSE,1948,159,3794704,3.844e+09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1959.53105930786,29940.4689406921
"810","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10915757","AUDI A3 Sportback 40 TFSI quattro S-tronic","",31900,"2020-05-01","Limousine",76000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.3,TRUE,NA,FALSE,FALSE,"","Route des Echervettes 4, 1680 Romont FR",10915757,"2023-10-05",NA,"Garage professionnel et sérieux. Je n'ai eu que de bonnes expériences.",FALSE,1278,26,1633284,5.776e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2561.87811260925,29338.1218873907
"811","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10986112","AUDI A3 Sportback 2.0 40 TFSI Sport qu. S-Tronic","CH-Fahrzeug mit top Asstattung /Panoramadach / B&O / S-Line",31900,"2020-12-01","Limousine",60422,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Münchwilerstrasse 34, 9554 Tägerschen",10986112,"2023-10-31",NA,"Sehr geehrte Damen und Herren

Wir freuen uns über Ihr Interesse an unseren Fahrzeugen.

Sämtliche Fahrzeuge ab MFK und Service.

• 365 Tage offen für Fahrzeugbesichtigungen
• Eintauschmöglichkeit
• Top Service !
• Personalisierte Finanzierungsmöglichkeit
• Kredit- Leasing- Finanzierung Plus
• Finanzierungen ohne Anzahlung willkommen
• Aftersale Service
• und vieles mehr!

Ablieferungspauschale Fr. 400.-",FALSE,1064,0,1132096,3650818084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-869.850723798937,32769.8507237989
"812","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10950917","AUDI A3 Sportback 35 TFSI S line Attraction S-tronic","",31900,"2020-11-01","Limousine",44700,"Hybride léger essence/électrique","Automatique",150,"Traction avant",5.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Via Bernasconi 31, 6850 Mendrisio",10950917,"2023-10-17",59190,"[D17] Beneficio pacchetto d'assistenza
[GB1] Supporto LTE per Audi phone box
[2Z0] Senza designazione del modello e scritta prestazione & tecnologia
[N2Y] Rivestimenti dei sedili in tessuto Puls / similpelle mono.pur 550 combinazione S line
[9S1] Audi virtual cockpit
1 set di ruote complete invernali Gamaparts(senza montaggio e deposito ruote
[WSO] pacchetto ""Infotainment"" (lordo)

Incl. pacchetto consegna - 546280",FALSE,1094,14,1196836,1998090000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,979.75139722554,30920.2486027745
"813","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10508194","AUDI A3 Sportback 2.0 TFSI quattro S-tronic","Audi origine Suisse, Pack S-Line intérieur+ extérieur, Pack Technologie, jantes 19''...",31900,"2018-10-01","Limousine",65000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",6,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 24 mois ou 40'000 km","Route de Vessy 15, 1206 Genève",10508194,"2023-05-09",57520,"Véhicule avec Swiss Audi Service Package 10 ans ou 100'000 km. Forfait de livraison CHF 500.- Nettoyage intérieur/extérieur, plein d'essence, vignette autoroute + démarches administratives Bureau des autos et assurances. EXPERTISE DU JOUR",FALSE,1856,175,3444736,4.225e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3750.98808290385,28149.0119170961
"814","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10818363","AUDI A3 Sportback 35 TFSI advanced Attraction","Dieses Auto steht an der Unterseestr. 81 in 8280 Kreuzlingen..Tel: 071 678 28 20",31970,"2023-01-01","Limousine",18900,"Essence","Boîte manuelle",150,"Traction avant",5.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Unterseestrasse 81, 8280 Kreuzlingen",10818363,"2023-09-01",47750,"[AC] schwarz
[A11] Mit Parkassistent (7X5)
[0VD] Bordliteratur spanisch
[9S1] Audi virtual cockpit
[A41] Audi Swiss Service Package+
[0E] mythosschwarz metallic

Swiss Service Package 10 Jahre / 100.000 km",FALSE,303,60,91809,357210000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-4641.89061151341,36611.8906115134
"817","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10939659","AUDI A3 Sportback 35 TFSI S line S-tronic","CH-Auslieferung,aus 1°Hand,Top Zustand,Gratisservice bis km 100'000,Rückfahrkamera,Virtual Cockpit,Navigationssystem,Xenon",31999,"2022-08-01","Limousine",32000,"Hybride léger essence/électrique","Boîte manuelle automatisée",150,"Traction avant",5.8,TRUE,"2022-08-11",FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Hauptstrasse 1, 8543 Gundetswil (ZH)",10939659,"2023-10-13",NA,"-Garantie: Audi Swiss Service Package + (ASSP+) - Reparatur 3 Jahre oder 100 000 km, Service 10 Jahre oder 100 000 km - Es gilt jeweils das zuerst Erreichte 

-Ablieferungspauschale ab CHF 350.-

Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,456,18,207936,1.024e+09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3864.418038522,35863.418038522
"818","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2019-occasion-10278397","AUDI A3 Cabriolet 40 TFSI quattro","",32000,"2019-12-01","Cabriolet",46100,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",6.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Thunstrasse 108c, 3074 Muri b. Bern",10278397,"2023-02-21",NA,"- sehr gepflegtes Fahrzeug
- Leasing/Finanzierung, Eintausch möglich
-  Ablieferungspauschale Optional CHF 300.00 (beinhaltet Volltank,Autobahnvignette, Handlingkosten für die Einlösung)",FALSE,1430,252,2044900,2125210000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1914.13093974426,33914.1309397443
"819","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10853507","AUDI A3 Sportback 40 TFSI S line quattro S-tronic","",32000,"2020-01-01","Limousine",38600,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.3,FALSE,NA,FALSE,FALSE,"","Chemin de Cudrex 11, 1030 Bussigny",10853507,"2023-09-13",NA,"set 4 18' roues en alliage additional pour pneus d’hiver.",FALSE,1399,48,1957201,1489960000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1101.72679166666,30898.2732083333
"821","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10636781","AUDI A3 Sportback 40 TFSI quattro S-tronic","",32260,"2020-05-01","Limousine",77900,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.3,TRUE,"2020-05-20",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 30'000 km","A9 SORTIE SION-OUEST, 1950 SION",10636781,"2023-06-22",NA,"Claude Urfer SA, votre concessionnaire BMW et MINI en Valais.
Nous nous ferons un plaisir de vous recevoir dans notre concession de Sion afin de vous aider à trouver le véhicule qui vous convient.
Nous parlons français, wir sprechen deutsch, parliamo italiano, we speak english, falamos portugues, hablamos español, türkce konusuyoruz.",FALSE,1278,131,1633284,6068410000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2006.40885842446,30253.5911415755
"822","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10966457","AUDI A3 Sportback 40 TFSI advanced quattro S-tronic","CH - Fahrzeug mit fortlaufender Werksgarantie und Gratisservice",32400,"2022-07-01","Limousine",35600,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",7.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Ergeten 10, 9203 Niederwil SG",10966457,"2023-10-23",56940,"Sehr gepflegtes Fahrzeug
Werksgarantie 3 Jahre / 100'000km
10 Jahre Gratis - Service

Alle unsere Fahrzeuge sind inklusive Ablieferungspaket:

- Frisch ab MFK
- Voller Tank
- Aktuelle Autobahnvignette
- Fahrzeugeinlösung

Eintauschfahrzeuge sind willkommen!",FALSE,487,8,237169,1267360000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-5909.62997067452,38309.6299706745
"823","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2020-occasion-10594862","AUDI A3 Cabriolet 35 TFSI Attraction S-tronic","8.Fach bereift",32500,"2020-02-01","Cabriolet",54500,"Essence","Boîte manuelle automatisée",150,"Traction avant",5.1,FALSE,NA,FALSE,FALSE,"","Ribistrasse 8, 4460 Gelterkinden",10594862,"2023-06-08",NA,"",FALSE,1368,145,1871424,2970250000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3717.13123983705,28782.8687601629
"824","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-9787240","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Véhicule Suisse 1er main ! Y compris 4 roues hiver ! Non-fumeur !",32500,"2019-05-01","Limousine",81200,"Essence","Automatique",190,"4 roues motrices",6.3,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Route de Collombey 55, 1870 Monthey",9787240,"2022-11-14",63150,"[WK5] S line black
[K6] bleu ara cristal
[GB1] Support LTE pour Audi phone box
[YEE] SoMo Attraction Januar 2019
[0VB] Papiers français
[EI] noir - gris rocher
[YEL] Infotainment & Technologie combipaquet
[PDA] Désélection châssis sport S line
[#F1] BusinessPlus

Véhicule Suisse 1er main ! Y compris 4 roues hiver ! Non-fumeur ! Reprise et leasing possible !",FALSE,1644,351,2702736,6593440000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5209.1259212666,27290.8740787334
"825","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10914910","AUDI A3 Sportback 35 TFSI S line S-tronic","CH-Fz.",32500,"2022-08-01","Limousine",41500,"Hybride léger essence/électrique","Automatique",150,"Traction avant",5.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 36 mois","Zugerstrasse 2, 6340 Sihlbrugg",10914910,"2023-10-04",58350,"41 B3  /  629077",FALSE,456,27,207936,1722250000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-2523.89285418938,35023.8928541894
"826","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10763515","AUDI A3 Sportback 40 TFSI e S line S-tronic","",32750,"2020-10-01","Limousine",47250,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",150,"Traction avant",1.1,TRUE,NA,FALSE,FALSE,"","Gouttes d'or 78, 2000 Neuchâtel",10763515,"2023-08-11",NA,"Depuis 10 ans GPS AUTOMOBILES offre un service de courtage!
(aller chercher votre nouvelle voiture n'importe où en Suisse.)
Envoyer le lien de l' annonce de la voiture de votre choix à gps-automobiles.ch!
Nous recherchons aussi la voiture de vos rêves.  Ceci en nous donnant un profil du  modèle désiré. (couleur type km maxi etc..)
Et nous ferons toutes les démarches nécessaires, pour vous, au prix forfaitaire de 450.- (contrôle, transport et livraison)",FALSE,1125,81,1265625,2232562500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3273.49659173055,29476.5034082694
