web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1696894347-2707","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10727829","VW Golf 2.0 TSI GTI Performance DSG","1.HAND, CH-FZ, DSG. 245 PS, RÜCKFAHRKAMERA, SCHALTPANEL, NAVIGATION, LED, XENON, BLUETOOTH, KEYLESS, SOMMER & WINTERRÄDER","CHF 29'700.–","06.2019","Limousine","52'000 km","Essence","Boîte manuelle automatisée","245 PS (180 kW)","Traction avant","7.8 l/100 km","Oui","","Non","Non","","Churerstrasse 17 (Showroom Old & Youngtimer), 7013 Domat Ems","Listing ID: 10727829","Gepflegter GTI Performance mit 245 PS, DSG mit Schaltwippen, Start Stop, Sport Program, Servicegepflegt frisch ab Service, frisch ab MFK, LED, NAVI, DAB, Rückfahrkamera, 18"" ALU, Totwinkel, Distanzregelung. Sommer & Winterräder.NEUE BREMSEN
Eintausch/Finanzierung möglich, zuzügl. Ablieferungspauschale 300.00
Grüezi und Willkommen
*** fair & freundlich im Autogewerbe seit vielen Jahren mit CH Betreuung***

Geschätzte Dame, geschätzter Herr
Besten Dank für Ihr Interesse an einem unserer Fahrzeuge.
___________________________________
- Auswahl an gepflegten Occasionen & Oldtimer

- Garantie 12 - 24 Monate teilweise optional erhältlich

- Ablieferungspaket CHF 300.-- (Vignette, Tankfüllung, Umschreibung, Flüssigkeiten Check und Füllung) 


- Ich kümmere mich bei Bedarf um die Einlösung / Umschreibung bei der passenden Versicherung
- Attraktive Eintauschofferten
- Ankauf von gepflegten Occasionen
- Finanzierung ohne Anzahlung (CEMBRA)
- Kompetente & unabhängige Beratung

Unsere gedeckte Ausstellung in Domat Ems ist 365 Tage im Jahr frei zu besichtigen.




___________________________________
Für weitere Informationen sowie Probefahrten stehe ich Ihnen gerne zu Verfügung.


Termin & Probefahrt gegen Tel.
Deutsch 079 413 04 69 

Italienisch : 079 522 59 78 

Falls nicht expliziet anders vermerkt, jeweils ohne Garantie. Wandelung und Minderung soweit gesetz. möglich, ausgeschlossen.
Schreibfehler und Abweichungen sind jederzeit vorbehalten. Die Angaben in der Internetplattform sind rechtlich nicht bindend.","2023-07-26"
"1696894356-2708","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10336930","VW Golf 2.0 TSI GTI TCR DSG","Kredit oder Leasing ist möglich","CHF 29'799.–","07.2019","Limousine","55'000 km","Essence","Boîte manuelle automatisée","290 PS (213 kW)","Traction avant","6.7 l/100 km","Oui","16.03.2023","Non","Non","","Dammweg 23, 5745 Safenwil","Listing ID: 10336930","Zu verkaufen

VW Golf 7 GTI TCR DSG 290PS (Aus 1. Hand)
jg. 15.07.2019
Km. 55`000
Frisch ab MFK
Frisch ab Service (Öl, Öl-Filter, Luftfilter,Pollenfilter, Bremsflüssigkeit, DSG Service)


Das Auto hat:

- 7-Gang-Automatikgetriebe (DSG)
- LED- Hauptscheinwerfer mit variabler Lichtverteilung
- Scheinwerferreinigungsanlage
- Frontantrieb
- Differenzialsperre vorn
- Elektronisches Stabilisierungsprogramm (ESP)
- Front Assist inkl. City ANB für ACC high
- Automatische Distanzregelung ACC ""stop & go"" bis 210 km/h inkl. ""Front Assist"" mit Fußgängererkennung
- Dynamiklenkung
- Reifendruckkontrolle
- Sprachsteuerung
- Müdigkeitserkennung
- Fußgängerschutzmaßnahmen erweitert und vorausschauend
- Start/Stopp-Anlage mit Rekuperation
- Zentralverriegelung ""Keyless-Entry""
- Sicherheitsinnenspiegel automatisch abblendbar
- Außenspiegel rechts, konvex
- Außenspiegel links, asphärisch
- Außenspiegelgehäuse schwarz
- Außenspiegel mit Memoryfunktion elektrisch einstellbar,separat beheizbar
- Fensterheber mit Komfortschaltung und Abschaltsicherung, elektrisch
- Fahrprofilauswahl und konv. Dämpfer
- Rückfahrkamerasystem 
- Einparkhilfe vorn und hinten
- Climatronic mit Stauluftregelung
- Ledersportmultifunktionslenkrad mit Tiptronic
- Navigationsfunktion ""Discover Media"" (für ""Composition Media"")
- Navigationsgerät-Standard
- SD-Karte (Europa)
- Antenne nur für FM Empfang
- Digitaler Radioempfang (DAB)
- Extern, USB Typ-A, 1x USB Buchse
- Digitales Soundpaket plus Subwoofer (Dynaudio)
- Mirror Link plus Wireless RSE ""App""
- Automatische Distanzregelung (mit follow to stop) und Speed-Limiter
- Kindersitzverankerung für Kindersitzsystem ISO FIX
- Höheneinstellung,manuell,für Vordersitze
- Sitzheizung für Vordersitze getrennt regelbar
- Lendenwirbelstütze, manuell einstellbar in Vordersitzlehnen
- Rücksitzbank ungeteilt, Lehne geteilt umlegbar mit Mittelarmlehne
- Kopfstützen hinten (3 Stück)
- Handschuhfach-Kühlung
- Stoßfänger in Wagenfarbe
- Heckspoiler in Wagenfarbe
- Airbag FS und BFS, Knieairbag auf FS und BFS, mit BFS-Deaktivierung
- Seitenairbag vorn, mit Kopfairbag
- Fußmatten vorn und hinten
- Mittelkonsole
- Tagesfahrlicht mit Assistenzfahrlicht und Coming- Leaving-home Funktion manuell
- Leuchtweitenregulierung,autom/dynamisch mit Kurvenfahrlicht (AFS 1)
- Scheibenwischer-Intervallschaltung mit Licht/Regensensor
- Multifunktionsanzeige/Bordcomputer ""FPK""
- Nichtraucherausführung
- Pannen-Set
- Bordwerkzeug und Wagenheber
- - Alufelgen ""Belvedere"" 7,5x18 ET 49 mit Sommerreifen 225/40 R18
- und und und......................

Das Auto ist sehr schön und gepflegt aus 1. Hand Unfallfrei
Nichtraucher Auto und es wurde auch keine Tiere Transportiert in dem Auto.

Leasing und Kredit möglich

Zusätlich wird eine Ablieferungspauschale von 399.- erhoben. In diesem Betrag ist dabei: aktuelle Vignette für 2023, ganze Tankfüllung, eine 1 Jährige/ oder 20`000Km. Gebrauchtwagengarantie von Gebrauchtwagengarantie von Suiss Fox (Fox G Base).

Zudem kann eine unverbindliche Offerte für eine Autoversicherung auf Ihre wünsche erstellt werden. Dank einer engen Kooperation erhalten Sie als Kunde einen grosszügigen Rabatt auf Ihre Autoversicherung.

Probefahrt und besichtigung gegen voranmeldung möglich.","2023-03-11"
"1696894363-2709","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-1987-occasion-5165585","VW Golf GTi","Horag Turbo, alles eingetragen!","CHF 29'800.–","05.1987","Limousine","204'700 km","Essence","Boîte manuelle","160 PS (117 kW)","Traction avant","-","Oui","","Non","Non","","Herbergstrasse 34, 9524 Zuzwil","Listing ID: 5165585","","2022-11-14"
"1696894370-2710","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10470381","VW Golf 2.0 TSI GTI Performance DSG","","CHF 29'800.–","05.2020","Limousine","53'000 km","Essence","Boîte manuelle automatisée","245 PS (180 kW)","Traction avant","7.8 l/100 km","Non","","Non","Non","","Keltenweg 3, 2557 Studen BE","Listing ID: 10470381","","2023-04-26"
"1696894377-2711","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2017-occasion-10159308","VW Golf 2.0 TSI R 4Motion DSG","","CHF 29'800.–","09.2017","Limousine","91'000 km","Essence","Boîte manuelle automatisée","310 PS (228 kW)","4 roues motrices","7 l/100 km","Oui","","Non","Non","","via ala Campagna, 6593 Cadenazzo","Listing ID: 10159308","","2023-01-10"
"1696894384-2712","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2022-occasion-10147299","VW Golf 1.0 TSI Life","Rückfahrkamera,Keyless Access,Lane-Assist,ACC, Wireless Charging,Sitzheizung,uvm","CHF 29'800.–","05.2023","Limousine","9'000 km","Essence","Automatique","110 PS (81 kW)","Traction avant","-","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Arbonerstrasse 19, 9300 Wittenbach","Listing ID: 10147299","[2T] Deepblack Perleffekt
[BD] Soul - Schwarz

PP Autotreff AG, Ihr offizieller Audi und VW Partner in Wittenbach/St. Gallen Preis gültig vorb.Flottennachweis,CH-Fahrzeug, 4 J. Garantie","2023-01-05"
"1696894391-2713","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10480727","VW Golf 2.0 TSI R 4Motion","Parliamo la Sua lingua - Wir sprechen Ihre Sprache - Nous parlons votre langue - We speak your language","CHF 29'800.–","05.2018","Limousine","73'000 km","Essence","Boîte manuelle","310 PS (228 kW)","4 roues motrices","7.8 l/100 km","Oui","19.05.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Via Cantonale 9, 6532 Castione","Listing ID: 10480727","Veicolo svizzero in buono stato. 8 ruote complete.

Servizio a giorno, collaudo eseguito in data 19.05.2023.","2023-04-29"
"1696894400-2714","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10539950","VW Golf 2.0 TSI GTI DSG","AUTO SCHMERIKON  die günstigsten weit und breit GARANTIE, TOP-Eintausch Leasing Tel 055 282 10 00  Täglich OFFEN 8H-19H","CHF 29'800.–","11.2020","Limousine","26'500 km","Essence","Automatique","245 PS (180 kW)","Traction avant","6.5 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","St. Gallerstrasse 41, 8716 Schmerikon","Listing ID: 10539950","AUTO SCHMERIKON eine 
  SCHWEIZWEIT GÜNSTIGSTE - OCCASION
 Schön, dass Sie sich für unser Angebot interes-
sieren, dieses Fahrzeug steht bei uns in der Aus-
stellung und Sie können JEDERZEIT unverbindlich
  eine Probefahrt machen.
 
 weitere TOP OCCASIONEN AN LAGER
 - 12 MT GARANTIE
 - SCHWEIZWEIT NIRGENDS GÜNSTIGER
 
 weitere NEUWAGEN AN LAGER
 - 28%-44% Superrabatt
 - DANK DIREKTIMPORT SCHWEIZWEIT NIRGENDS GÜNSTIGER
 - EUROPA WERKSGARANTIE 
 
 
 - IMMER SUPER EINTAUSCHOFFERTEN
 
 - BARANKAUF ALLER MARKEN 055 282 10 00  8H-8H
 
 - TÄGLICH OFFEN 8H-8H  SONNTAG BESICHTIGUNG
 
TOP Finanzierung mit ""ASC FINANCE""  ab CHF 350 pro Monat mit oder ohne Anzahlung nach Ihrem Wunsch
 
  Garantie:
 NSA Bronze (12 Monate oder 10’000km) Garantie
 
  Speziell zu erwähnen ist:

   SUPER GELEGENHEIT! HAMMER Sport-Limousine mit DSG-Automat!, Navigation Discover Media, 18"" Alufelgen, Klimaautomatik, Bluetooth, Matrix-LED-Scheinwerfer, Abstandsregeltempomat, Apple-Carplay, Servo, Einparkhilfe vorne/hinten, Sitzheizung vorn, Multif.-Lederlenkrad beheizt, Mobiltelefonvorbereitung Comfort, Keyless GO, Diebstahlwarnanlage, ESP, Wireless Charging, Proaktives-Insassenschutzsystem, Sportfahrwerk, Sportsitze vorn, LED-Heckleuchten, LED-Tagfahrlicht, Bordcomputer, ABS, Spiegel elektrisch verstell-/anklappbar, Scheibenwaschdüsen beheizt, Warnleuchte für Wischwasserstand, Armlehne vo./hi., Spurhalteassistent, DAB+ Radio, Ambientebeleuchtung, Nebelscheinwerfer, Frontassistent, Verkehrszeichenerkennung, abgedunk. Scheiben hi., ISOFIX, 8x Airbags, 4x elektr. Fenster, Zentralverriegelung mit Funk u.v.m., Bei weiteren Fragen wenden Sie sich bitte an unsere Verkaufsberater!","2023-05-20"
"1696894407-2715","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2023-occasion-10194722","VW Golf 1.5 e TSI ACT Life DSG","","CHF 29'800.–","02.2023","Limousine","10'000 km","Hybride léger essence/électrique","Automatique","130 PS (96 kW)","Traction avant","-","Oui","","Non","Oui","Dès la 1ère mise en circulation, 24 mois","Birsfelderstrasse 50, 4132 Muttenz","Listing ID: 10194722","[KA2] Rückfahrkamera

Fahrzeugnummer für Anfragen: 745888EMU","2023-01-23"
"1696894416-2716","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10543302","VW Golf 2.0 TSI GTI Clubsport DSG","CH-Fahrzeug","CHF 29'800.–","11.2016","Limousine","66'000 km","Essence","Automatique","265 PS (195 kW)","Traction avant","7 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Schönaustrasse 25, 4058 Basel","Listing ID: 10543302","[P4B] 4 Türen, Fensterheber vorne und hinten elektrisch
[1K] Carbon Steel Grey Metallic
[4F2] Schlüsselloses Schliess- und Startsystem ""Keyless Access""

Fahzeugnummer für Anfragen: 109131OKL","2023-05-22"
"1696894425-2717","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10462643","VW Golf 2.0 TSI GTI TCR DSG","","CHF 29'800.–","06.2019","Limousine","79'900 km","Essence","Boîte manuelle automatisée","290 PS (213 kW)","Traction avant","6.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 70, 4715 Herbetswil","Listing ID: 10462643","FRISCH AB MFK I FRISCH AB SERVICE I TOP ZUSTAND & AUSSTATTUNG I 12 MONATE GARANTIE I NEUPREIS 52'580 FR. 

FRISCH AB MFK I FRISCH AB SERVICE I TOP ZUSTAND & AUSSTATTUNG I 12 MONATE GARANTIE I NEUPREIS 52'580 FR.


Herzlich Willkommen bei Autocenter Herbetswil AG 

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für das Angebot interessieren.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zu Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.


Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.","2023-04-24"
"1696894432-2718","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2023-occasion-10809178","VW Golf 1.0 eTSI mHEV ACTLife DSG","-CH-Fahrzeug. Navigation, Rückfahrkamera usw. -Werksgarantie bis 03.2027. Mitarbeiterfahrzeug.","CHF 29'800.–","03.2023","Limousine","11'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","110 PS (81 kW)","Traction avant","5.2 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Bernstrasse 23, 4665 Oftringen","Listing ID: 10809178","Wir haben im September 2 Autos gekauft, einen Skoda Fabia und ein VW Passat. ...","2023-08-29"
"1696894441-2719","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10210344","VW Golf 1.4 TSI PHEV GTE Automat","Navi/LED/Front +Lane Assist/USB-C/Tempomat/Schildassist/Ambientel./Sprachsteuerung/R-Kamera/Fernlicht-Assist/Head-UP/3Z-Klima","CHF 29'800.–","11.2020","Limousine","20'000 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","245 PS (180 kW)","Traction avant","-","Oui","","Non","Non","","Chollerstrasse 2, 6300 Zug","Listing ID: 10210344","Die TopcarZug AG

Aus Leidenschaft zu schönen und funktionalen Autos ist die TopcarZug AG im Jahre 2005 entstanden.

Mit modernster Infrastruktur und kompetentem Personal haben wir uns das Ziel gesetzt, unseren Kunden nicht nur TOP-Dienstleistungen im Bereich Fahrzeugkauf anzubieten, sondern auch TOP-Fahrzeuge.

Besichtigung / Probefahrten:

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags, steht Ihnen unsere Ausstellung zur freien Besichtigung offen.

Verkauf:

Laufend haben wir rund 200 Fahrzeuge für Sie an Lager. Ob Sie nun einen gepflegten Gebrauchtwagen oder einen Direktimport-Neuwagen mit interessanten Rabattkonditionen suchen, bei uns finden Sie das richtige Fahrzeug. Dadurch, dass wir eine breite Produktpalette in allen Preiskategorien anbieten, können Sie vor Ort gleich den Direktvergleich zwischen verschiedenen Modellen vornehmen. Nehmen Sie sich die Zeit für eine Probefahrt und finden sie das passende Fahrzeug für sich. Unser Verkaufs-Team berät Sie gerne dabei.

Eintausch:

Bei einem Fahrzeugkauf nehmen wir Ihr Fahrzeug gerne in Zahlung. Marke/Modell, Jahrgang und Kilometerstand sind hierbei egal. Somit müssen Sie sich nicht um den Verkauf Ihres jetzigen Fahrzeugs kümmern.

Ankauf:

Wir sind laufend auf der Suche nach gepflegten Fahrzeugen. Falls Sie also Ihr aktuelles Fahrzeug verkaufen möchten, dürfen Sie bei uns gerne eine kurze Kaffeepause einlegen. Wir werden Ihr Fahrzeug in der Zwischenzeit prüfen und Ihnen anschliessend eine Offerte dafür unterbreiten.

Leasing/Finanzierung:

Gerne beraten wir Sie bezüglich Finanzierungsfragen für Ihr neues Fahrzeug. Ob Leasing oder Teilzahlung, wir können Ihnen massgeschneiderte Offerten für jedes unserer Fahrzeuge unterbreiten. Mit der Cembra Money Bank haben wir einen langjährigen und zuverlässigen Finanzierungspartner an Bord und können Ihnen gleich vor Ort die verschiedenen Möglichkeiten aufzeigen.

Garantie:

Unsere Neuwagen haben alle eine Werksgarantie des Herstellers, welche in einem allfälligen Schadenfall einspringt. Bei allen unseren Gebrauchtwagen, bei welchen die Werksgarantie bereits abgelaufen ist, erhalten Sie 12 Monate/20‘000KM Garantie. Für diese Garantielösungen arbeiten wir mit der Quality1 zusammen.

Transparenz / Ehrlichkeit:

Wir sind ein äusserst fairer Partner im Umgang mit unseren Kunden und leben nach dem Motto: Transparenz und Ehrlichkeit währt und fährt am Längsten …

Deshalb weisen wir Sie auch bereits jetzt höflich darauf hin, dass wir beim Kauf eines Fahrzeugs bei uns eine Ablieferungspauschale von Fr. 280.-- (Neuwagen Fr.400.--)  erheben. In diesem Betrag sind unter Anderem eine aktuelle Vignette, eine Tankfüllung sowie diverse weitere Dienstleistungen wie z.B. die administrativen Arbeiten für die Immatrikulation des Fahrzeuges enthalten.

Fahrzeugversicherung:

Gerne holen wir für Sie ganz unverbindlich verschieden Offerten ein. Durch unsere langjährige Zusammenarbeit mit verschiedenen Versicherungspartnern können wir Ihnen für Ihr neues Fahrzeug auch eine massgeschneiderte Versicherung vermitteln. Lassen Sie sich überraschen, wieviel Einsparpotential hier vorhanden ist.

Kontakt:

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung. Gerne bedienen wir Sie auf deutsch, französisch, italienisch, englisch, spanisch und portugiesisch!


Wir freuen uns auf Ihren Besuch!  

Team-TopcarZug AG

Topcarzug AG 
Chollerstrasse 2
6300 Zug
041 709 00 30","2023-01-28"
"1696894450-2720","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10234702","VW Golf 1.4 TSI PHEV GTE Automat","Navi/LED/Front +Lane Assist/USB-C/Tempomat/Schildassist/Ambientel./Sprachsteuerung/PDC v+h/Fernlicht-Assist/Head-UP/3Z-Klima","CHF 29'800.–","11.2020","Limousine","10'000 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","245 PS (180 kW)","Traction avant","-","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chollerstrasse 2, 6300 Zug","Listing ID: 10234702","Die TopcarZug AG

Aus Leidenschaft zu schönen und funktionalen Autos ist die TopcarZug AG im Jahre 2005 entstanden.

Mit modernster Infrastruktur und kompetentem Personal haben wir uns das Ziel gesetzt, unseren Kunden nicht nur TOP-Dienstleistungen im Bereich Fahrzeugkauf anzubieten, sondern auch TOP-Fahrzeuge.

Besichtigung / Probefahrten:

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags, steht Ihnen unsere Ausstellung zur freien Besichtigung offen.

Verkauf:

Laufend haben wir rund 200 Fahrzeuge für Sie an Lager. Ob Sie nun einen gepflegten Gebrauchtwagen oder einen Direktimport-Neuwagen mit interessanten Rabattkonditionen suchen, bei uns finden Sie das richtige Fahrzeug. Dadurch, dass wir eine breite Produktpalette in allen Preiskategorien anbieten, können Sie vor Ort gleich den Direktvergleich zwischen verschiedenen Modellen vornehmen. Nehmen Sie sich die Zeit für eine Probefahrt und finden sie das passende Fahrzeug für sich. Unser Verkaufs-Team berät Sie gerne dabei.

Eintausch:

Bei einem Fahrzeugkauf nehmen wir Ihr Fahrzeug gerne in Zahlung. Marke/Modell, Jahrgang und Kilometerstand sind hierbei egal. Somit müssen Sie sich nicht um den Verkauf Ihres jetzigen Fahrzeugs kümmern.

Ankauf:

Wir sind laufend auf der Suche nach gepflegten Fahrzeugen. Falls Sie also Ihr aktuelles Fahrzeug verkaufen möchten, dürfen Sie bei uns gerne eine kurze Kaffeepause einlegen. Wir werden Ihr Fahrzeug in der Zwischenzeit prüfen und Ihnen anschliessend eine Offerte dafür unterbreiten.

Leasing/Finanzierung:

Gerne beraten wir Sie bezüglich Finanzierungsfragen für Ihr neues Fahrzeug. Ob Leasing oder Teilzahlung, wir können Ihnen massgeschneiderte Offerten für jedes unserer Fahrzeuge unterbreiten. Mit der Cembra Money Bank haben wir einen langjährigen und zuverlässigen Finanzierungspartner an Bord und können Ihnen gleich vor Ort die verschiedenen Möglichkeiten aufzeigen.

Garantie:

Unsere Neuwagen haben alle eine Werksgarantie des Herstellers, welche in einem allfälligen Schadenfall einspringt. Bei allen unseren Gebrauchtwagen, bei welchen die Werksgarantie bereits abgelaufen ist, erhalten Sie 12 Monate/20‘000KM Garantie. Für diese Garantielösungen arbeiten wir mit der Quality1 zusammen.

Transparenz / Ehrlichkeit:

Wir sind ein äusserst fairer Partner im Umgang mit unseren Kunden und leben nach dem Motto: Transparenz und Ehrlichkeit währt und fährt am Längsten …

Deshalb weisen wir Sie auch bereits jetzt höflich darauf hin, dass wir beim Kauf eines Fahrzeugs bei uns eine Ablieferungspauschale von Fr. 280.-- (Neuwagen Fr.400.--)  erheben. In diesem Betrag sind unter Anderem eine aktuelle Vignette, eine Tankfüllung sowie diverse weitere Dienstleistungen wie z.B. die administrativen Arbeiten für die Immatrikulation des Fahrzeuges enthalten.

Fahrzeugversicherung:

Gerne holen wir für Sie ganz unverbindlich verschieden Offerten ein. Durch unsere langjährige Zusammenarbeit mit verschiedenen Versicherungspartnern können wir Ihnen für Ihr neues Fahrzeug auch eine massgeschneiderte Versicherung vermitteln. Lassen Sie sich überraschen, wieviel Einsparpotential hier vorhanden ist.

Kontakt:

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung. Gerne bedienen wir Sie auf deutsch, französisch, italienisch, englisch, spanisch und portugiesisch!


Wir freuen uns auf Ihren Besuch!  

Team-TopcarZug AG

Topcarzug AG 
Chollerstrasse 2
6300 Zug
041 709 00 30","2023-02-06"
