web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697028600-152","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10784390","VOLVO XC60 D5 AWD Momentum Geartronic","Véhicule de première main, carnet d’entretien complet","CHF 20'700.–","07.2015","SUV / Tout-terrain","118'400 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","6.4 l/100 km","Oui","01.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route des Acacias 41, 1227 Les Acacias","Listing ID: 10784390","Responsable super sympa, la transaction s'est faite plus vite que je m'y attendais, ...","2023-08-19"
"1697028618-153","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10821474","VOLVO XC60 2.4 D4 Kinetic AWD","","CHF 20'700.–","01.2015","SUV / Tout-terrain","113'000 km","Diesel","Automatique","163 PS (120 kW)","4 roues motrices","6.4 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Seestrasse 115/117, 8700 Küsnacht","Listing ID: 10821474","Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

Sie erreichen uns unter der Telefonnummer 044 914 36 36 oder 

Ihr Park Garage AG Team","2023-09-02"
"1697028638-154","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10626243","VOLVO XC60 D4 OceanRace Geartronic","**Frisch ab MFK & Service 2023**Navigation**DAB über Bluetooth**Frontscheibenheizung**","CHF 20'800.–","06.2015","SUV / Tout-terrain","95'500 km","Diesel","Automatique","190 PS (140 kW)","Traction avant","4.7 l/100 km","Oui","22.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Heerengarten 8, 8233 Bargen (SH)  (35 min von Zürich)","Listing ID: 10626243","Frisch ab MFK & Service 2023. 12 Monate Garantie gegen Aufpreis von 750.- & neue Anhängerkupplung gegen Aufpreis ab 950.- möglich. Für weitere Fragen rufen Sie mich an. Michael Frei, Tel. 052 654 03 06.","2023-06-19"
"1697028645-155","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10794311","VOLVO XC60 2.4 D4 Summum AWD S/S","NP: CHF 66'060.-; Paket: Versatility, Light, Business Connect Pro, Familiy, Winter, Park-Distanz-Sensor, Rückfahrkamera, etc.","CHF 20'800.–","08.2017","SUV / Tout-terrain","160'100 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","5.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 3 mois","für Occasionen: Kantonsstrasse 338, 3900 Gamsen, 3930 Visp/Brig","Listing ID: 10794311","sehr gepflegt.  Finanzierung möglich. Wir beraten Sie gerne in deutsch, français, english, italiano und portugiesisch //","2023-08-23"
"1697028653-156","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10101681","VOLVO XC60 2.4 D5 Summum AWD","","CHF 20'850.–","09.2013","SUV / Tout-terrain","163'500 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","6.4 l/100 km","Oui","","Non","Non","","Thalstrasse 143, 4714 Aedermannsdorf","Listing ID: 10101681","Sehr freundlicher Umgang mit dem Kunden. Perfekter Service. Die Wünsche des Kunden ...","2022-12-14"
"1697028673-157","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10142774","VOLVO XC60 T5 Momentum Powershift","*CH Fahrzeug*Frisch ab MFK* *Ab Service*Tempomat* *Panorama-Glasdach 2-teilig* *Heckklappe automatisch* *8 fach-Bereift*","CHF 20'900.–","08.2013","SUV / Tout-terrain","130'800 km","Essence","Boîte manuelle automatisée","240 PS (177 kW)","Traction avant","8.5 l/100 km","Oui","19.01.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Neugass 26, 9443 Widnau","Listing ID: 10142774","Top Zustand

-Rückfahrkamera
-DAB Radio
-Park Distance Control vorne und hinten
-Freisprech- anlage Bluetooth USB/Aux
-Xenonscheinwerfer
-Tagfahrlicht
-Panorama-Glasdach 2-teilig
-Komfortzugang
-Heckklappe automatisch


-Frisch ab MFK beim Verkauf
-Ab Service
-8 fach-Bereift auf Alufelgen

-12/24 Monate Garantie gegen Aufpreis möglich

-Alle vorgeschriebenen Servicearbeiten wurden von  autorisierten Servicepartner durchgeführt.


-Eintausch Finanzierung / Leasing möglich

-Trotz sorgfältiger Kontrolle der Inhalte übernehmen wir keine Haftung für eventuelle Eingabefehler in der Anzeige","2023-01-03"
"1697028682-158","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10622124","VOLVO XC60 D4 AWD R-Design","CH-FZ*Ab MFK*Security Pack*Einparkhilfe hinten*Audiosystem High Performance Multi Media*Geschwindigkeits-/Abstandsregelsystem","CHF 20'900.–","04.2012","SUV / Tout-terrain","91'810 km","Diesel","Boîte manuelle","163 PS (120 kW)","4 roues motrices","5.7 l/100 km","Oui","29.06.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Riedmattstrasse 8, 8153 Rümlang-Zürich","Listing ID: 10622124","***Herzlich willkommen bei Albini Auto GmbH***

Besten Dank für Ihr Interesse an einem unseren Fahrzeugen! 
 
Unser kompetentes Verkaufspersonal freut sich, Sie persönlich, telefonisch oder per Mail begrüssen und beraten zu dürfen. Zögern Sie nicht uns zu kontaktieren. Wir sprechen Deutsch, Portugiesisch, Albanisch, Englisch, Französisch und Spanisch. 
 
**Besichtigung / Probefahrten** 
 
Bei Besichtigungen und Probefahrten bitten wir Sie vorher einen Termin zu vereinbaren. Ausserhalb unserer Öffnungszeiten stehen Ihnen unser Ausstellungsplatz in Rümlang zur freien Besichtigung offen. 
 
**Leasing / Finanzierung** 
 
Gerne unterbreiten wir Ihnen auch ein Leasing- oder Finanzierungsangebot zu sehr fairen Konditionen. 
 
**Eintausch / Ankauf** 
 
Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein. 
 
**Sonstiges** 
 
Wir sind ein Familienbetrieb und legen grossen Wert auf Ehrlichkeit und Transparenz.? 
 
Unsere Verkaufspreise sind excl. einer freiwilligen Ablieferungspauschale. Wir bieten mehrere Varianten der Ablieferungspauschale an. 

**Kontakt** 
 
Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung. Sie dürfen sich ungeniert bei der untenstehenden Nummer melden. 
 
Albini Auto GmbH 
Riedmattstrasse 8 
8153 Rümlang 
+41 79 422 18 52 / 076 813 32 32
 
Bemerkung: Irrtümer und Preisänderungen vorbehalten.","2023-06-17"
"1697028691-159","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10876677","VOLVO XC60 D5 AWD R-Design Geartronic","Ab Service & MFK / R-Design / Rückfahrkamera / Abstandregler / Navigationssystem / Sitzheizung / Totwinkel-Assistent u.v.m.","CHF 20'900.–","02.2012","SUV / Tout-terrain","150'700 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","6.8 l/100 km","Oui","","Non","Non","","Buchgrindelstrasse 13, 8620 Wetzikon","Listing ID: 10876677","Was mich auszeichnet:
Fahrzeug ab Service & MFK
Zahlreiche Extras wie R-Design / Rückfahrkamera / Abstandregler / Navigationssystem / Sitzheizung / Totwinkel-Assistent u.v.m.

www.vettiger-automobile.ch

95-Punkte Vettiger-Automobile-Check
Alle Fahrzeuge werden bei unserem 95-Punkte Vettiger-Automobile-Check auf Herz und Nieren geprüft und allfällige Mängel behoben. 

 Wir verkaufen Dein Auto
 Lass Dein aktuelles Fahrzeug zum von Dir festgelegten Mindestverkaufspreis von uns verkaufen. Weitere Infos findest Du auf unserer Homepage. 

 Vettiger Individualisierungen 
 Verleihe deinem Auto einen Hauch von Persönlichkeit und lass es aus der Masse herausstechen. Wir bieten Dir die Möglichkeit, Dein Auto vollständig nach Deinen persönlichen Vorstellungen anzupassen.
Von aussergewöhnlichen Lackierungen/Folierung über Felgen/Tieferlegungen bis hin zu massgeschneiderten Innenräumen - Deiner Kreativität sind fast keine Grenzen gesetzt.

Kostenlose Probefahrt
Um die Qualität unserer Fahrzeuge unter Beweis zu stellen, bieten wir Dir für alle Fahrzeuge eine kostenlose Probefahrt an. 

Transparente Finanzierungsmodelle
Ein Leasing oder eine Finanzierung Plus ist bei uns für alle Fahrzeuge auf Wunsch sogar ohne Anzahlung möglich. 

Immer ein sicheres Gefühl: Auch nach dem Kauf
Für alle Fahrzeuge bietet Vettiger Automobile Dir die Möglichkeit eine Premium Garantie abzuschliessen.

Fairplay beim Eintausch
Gerne kaufen oder tauschen wir Dein aktuelles Fahrzeug ein. Fülle dazu das Ankaufsformular auf unserer Webseite aus.

Grüezi und herzlich willkommen bei Vettiger Automobile
Auf über 2500m² Verkaufsfläche präsentieren wir Dir erstklassige Occasionsfahrzeuge aller Marken. Dank stetigen Marktanalysen sind wir in der Lage, unseren Kunden das schweizweit beste Angebot zu bieten. Kaufe Dein Auto bei uns und tausche Deinen Gebrauchtwagen zu fairen Konditionen ein. 

Selbstverständlich übernimmst Du das Fahrzeug auf Wunsch frisch ab Service und MFK. Um unserem Kundenservice-Standard gerecht zu werden, bitten wir Dich, uns vorab für eine Besichtigung oder eine Probefahrt zu kontaktieren, sodass wir uns bestmöglich auf Deinen Besuch vorbereiten können.","2023-09-21"
"1697028698-160","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-9946112","VOLVO XC60 D4 AWD Momentum Geartronic","","CHF 21'500.–","12.2017","SUV / Tout-terrain","220'000 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","5.1 l/100 km","Non","","Non","Non","","Via Franco Zorzi 40, 6500 Bellinzona","Listing ID: 9946112","Je viens d acheter un mercedes Citan et franchement je regrette pas vendeur au ...","2022-11-14"
"1697028705-161","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10416446","VOLVO XC60 D4 AWD Summum","**gepflegte Occasion zu einem attraktiven Preis / top Ausstattung**","CHF 21'800.–","07.2016","SUV / Tout-terrain","107'250 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","-","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Lenzburgerstrasse 6, 5702 Niederlenz","Listing ID: 10416446","Volvo Occasionsgarantie","2023-04-06"
"1697028714-162","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10927070","VOLVO XC60 D5 I 235PS I AWD Momentum Geartronic","CH-FAHRZEUG I NEU AB MFK I AB SERVICE I EX- POLIZEI FAHRZEUG","CHF 21'850.–","01.2018","SUV / Tout-terrain","199'500 km","Diesel","Automatique","235 PS (173 kW)","4 roues motrices","5.8 l/100 km","Oui","","Non","Non","","Dorfstrasse 146, 4612 Wangen bei Olten","Listing ID: 10927070","CH-FAHRZEUG I NEU AB MFK I AB SERVICE I EX- POLIZEI FAHRZEUG

1. INVERKEHRSSETZUNG 19.12.2017 MODEL 2018


Herzlich Willkommen bei AUTO-WBO.CH - Autohaus Wangen bei Olten AG

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise:
Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen
- Aktueller Kilometerstand
- Datum des letzten Services
- Kopie des Fahrzeugausweises
- Fotos von Innen sowie Aussen
- Ihre Preisvorstellung

Kontakt:
Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 62 559 58 80
Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr AUTO-WBO.CH - Autohaus Wangen bei Olten AG","2023-10-09"
"1697028723-163","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10302690","VOLVO XC60 D5 AWD Summum R","inklusive Garantie  l VOGELS OFFROADS AG l T: 034 4479091 l offroads.ch","CHF 21'900.–","05.2014","SUV / Tout-terrain","163'861 km","Diesel","Automatique","215 PS","4 roues motrices","-","Non","","Non","Non","","Schachenstrasse 54, 3421 Lyssach","Listing ID: 10302690","Ausstattung:

6-Stufen Automatik
Allradantrieb permanent
ABS
Abstandsregeltempomat ACC
Airbag Fahrer/Beifahrer
Aussenspiegel elektrisch einklappbar
Aussenspiegel elektrisch verstellbar
Aussenspiegel heizbar
Autodimmung Innenspiegel
Bordcomputer
elektrische Fensterheber
elektrische Heckklappe
elektrische Sitze mit Memory
Freisprecheinrichtung Bluetooth
getönte Scheiben
Hill Descent Control
Klimaautomatik 2-Zonen
Ledersitze
Leichtmetallfelgen 18 Zoll
Lichtautomatik
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Parkdistanzkontrolle vorne und hinten
Radio CD/USB/BT/AUX
Rückfahrkamera
Schaltwippen
Seitenairbags
Spurhalteassistent
Tagfahrlicht
Tempomat
Totwinkel Assistent
Sitzheizung vorne / hinten
Xenon Scheinwerfer
Zentralverriegelung mit Fernbedienung","2023-03-01"
"1697028732-164","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10153928","VOLVO XC60 D4 Momentum R-Design Geartronic","*Ab MFK und Service *Leder-Ausstattung *Navigationssystem *Rückfahrkamera *PDC *8-fach bereift *Inklusive 12 Monate Garantie.","CHF 21'900.–","02.2016","SUV / Tout-terrain","161'000 km","Diesel","Automatique","190 PS (140 kW)","Traction avant","4.7 l/100 km","Oui","02.02.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois","Riedackerstrasse 17, 8153 Rümlang (Zürich)","Listing ID: 10153928","*Ab MFK und Service 
*Aus zweiter Hand.
*Über 5000.- Franken wurde am Dezember 2022 in das Auto investiert.
*Alle Rechnungsbelege der Reparaturen sind vorhanden.
*Leder-Ausstattung 
*Panorama-Glasdach 2-teilig
*Navigationssystem 
*Rückfahrkamera 
*Park Distance Control vorne und hinten
*Multifunktionslenkrad
*Tempomat
*8-fach bereift 
*Inklusive 12 Monate Garantie.","2023-01-07"
"1697028739-165","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10758835","VOLVO XC60 D5 AWD Summum","Véhicule importé","CHF 21'900.–","11.2013","SUV / Tout-terrain","136'000 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","-","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Avenue de Grandson 39, 1400 Yverdon les Bains","Listing ID: 10758835","Véhicule Importé
              
                12 Mois, ou max. 10'000 km Franchise de 500.- par cas","2023-08-10"
"1697028746-166","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10671671","VOLVO XC60 3.0 T6 Summum  AWD","","CHF 21'900.–","09.2013","SUV / Tout-terrain","131'900 km","Essence","Automatique","329 PS (224 kW)","4 roues motrices","10.7 l/100 km","Oui","28.02.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Bernstrasse 160, 3613 Steffisburg","Listing ID: 10671671","Sehr kompetent und freundlich. Ich kaufte bei Ihnen einen bmw 528 i Beim bereitstellen ...","2023-07-05"
"1697028753-167","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10932530","VOLVO XC60 D5 AWD Kinetic Geartronic","Véhicule SUISSE- Soigné et entretenu-Automatique-Cuir-Clim-GPS-Bluetooth-Hayon électrique-Sièges Av Chauffants & ++","CHF 21'999.–","06.2014","SUV / Tout-terrain","82'800 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","6.4 l/100 km","Oui","18.10.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","14 Route du Pont-Butin, 1213 Petit-Lancy","Listing ID: 10932530","Véhicule SUISSE- Soigné et entretenu-Automatique-Cuir-Clim-GPS-Bluetooth-Hayon électrique-Sièges Av Chauffants & ++","2023-10-11"
"1697028760-168","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10897662","VOLVO XC60 D5 AWD Kinetic Geartronic","Véhicule SUISSE, Soigné et entretenu,Visite du jour, GPS,KeyLess,Cuir,Bluetooth,Roues hiver","CHF 21'999.–","06.2014","SUV / Tout-terrain","83'000 km","Diesel","Automatique","215 PS (158 kW)","4 roues motrices","6.4 l/100 km","Non","16.10.2023","Non","Non","","Chemin des Léchères 6, 1217 Meyrin","Listing ID: 10897662","","2023-09-28"
"1697028769-169","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10850478","VOLVO XC60 D4 Summum Geartronic *1.HAND FAHRZEUG - INKL.GARANTIE*","*372.- Pro Monat ! WUNDERSCHÖNER XC60 D4 SUMMUM,KEYLESS,RÜCKFAHRKAMERA,HARMAN/KARDON,SCHWARZES LEDER,INKL.12M.GARANTIE!*","CHF 22'444.–","11.2014","SUV / Tout-terrain","79'900 km","Diesel","Automatique","181 PS (133 kW)","Traction avant","4.7 l/100 km","Oui","27.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Kaiserstuhlstrasse 64, 8172 Niederglatt","Listing ID: 10850478","Erleben Sie pure Kraft und Eleganz mit dem wunderschönen und gepflegten Volvo XC60 D4 Summum. Dieser atemberaubende SUV begeistert nicht nur mit seinem äußerst attraktiven Design, sondern auch mit seinen zahlreichen beeindruckenden Eigenschaften.

Der Innenraum des Volvo XC60 D4 Summum verwöhnt Sie mit gepflegtem Leder und dem unwiderstehlichen Duft eines Neuwagens. Das Fahrzeug wurde stets sorgsam behandelt und befindet sich in einem erstklassigen Zustand. Als Ersthand-Fahrzeug wurde es regelmäßig beim Service von Volvo gewartet, was Ihnen eine rundum sorgenfreie Fahrt ermöglicht.

Mit dem umfangreichen Zubehör-Paket wird jede Fahrt zum Highlight. Das Business Connect Pack bietet Ihnen modernste Technologie und Konnektivität für ein perfektes Fahrerlebnis. Das Intellisafe Pack Pro sorgt für maximale Sicherheit auf der Straße, während das Light Pack eine optimale Sicht bei jeder Witterung gewährleistet. Mit dem Versatility Pack genießen Sie höchsten Komfort und Flexibilität, während das Winter Professional Pack mit Sitzheizung hinten für wohlige Wärme an kalten Tagen sorgt.

Der durchzugstarke Motor des Volvo XC60 D4 Summum punktet nicht nur mit seiner Leistung, sondern auch mit einem geringen Verbrauch. Bei Volvo steht Ihre Sicherheit an erster Stelle, daher sind alle wichtigen Sicherheitsmerkmale selbstverständlich vorhanden.

Erhalten Sie den Volvo XC60 D4 Summum inklusive 1 Jahr Basisgarantie ab Motorfahrzeugkontrolle. Warten Sie nicht länger und erleben Sie Fahrspaß, Eleganz und Sicherheit in einem atemberaubenden Paket. Der Volvo XC60 D4 Summum – das Sinnbild für Kraft und Positivität auf vier Rädern.","2023-09-14"
"1697028776-170","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10407792","VOLVO XC60 2.4 D4 Kinetic AWD","","CHF 22'560.–","05.2014","SUV / Tout-terrain","88'033 km","Diesel","Automatique","163 PS (120 kW)","4 roues motrices","5.3 l/100 km","Oui","","Non","Non","","Thalstrasse 143, 4714 Aedermannsdorf","Listing ID: 10407792","Sehr freundlicher Umgang mit dem Kunden. Perfekter Service. Die Wünsche des Kunden ...","2023-04-03"
"1697028783-171","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10465840","VOLVO XC60 D5 AWD R-Design","20''ALU / PANORAMA-GLASDACH / NAVI / DAB / RÜCKFAHRKAMERA / BLUETOOTH / ELEKTRISCHE HECKKLAPPE/SITZHEIZUNG/BLIS/BI-XENON UVM.","CHF 22'900.–","01.2016","SUV / Tout-terrain","127'000 km","Diesel","Automatique","220 PS (162 kW)","4 roues motrices","-","Oui","14.08.2023","Non","Oui","À partir de la livraison du véhicule, 3 mois ou 5'000 km","Cilanderstrasse 13, 9100 Herisau","Listing ID: 10465840","weitere tolle Angebote auch auf autolina.ch ersichtlich... 

Link: www.https://www.autolina.ch/infopage/2342/hucar-automobile-ag 

ali agebot offeriert mit eme lächle :-)","2023-04-25"
"1697028790-172","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10748272","VOLVO XC60 D4 AWD Momentum Geartronic","Frisch ab MFK","CHF 22'900.–","01.2016","SUV / Tout-terrain","93'000 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","5.7 l/100 km","Oui","11.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sägestrasse 5, 9230 Flawil","Listing ID: 10748272","Super nett Top Auto alles wie beschrieben  und reibungslose Abwicklung jederzeit ...","2023-08-05"
"1697028797-173","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10662763","VOLVO XC60 D5 AWD Summum","% Occasions-Sale bei der Centra-Garage AG % Preis bisher CHF 23'900.-","CHF 22'900.–","12.2016","SUV / Tout-terrain","119'800 km","Diesel","Boîte manuelle","220 PS (162 kW)","4 roues motrices","5.2 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Leimgrubenweg 14, 4053 Basel","Listing ID: 10662763","Verstehe wieso immer mehr leute sich die Ersatzteile im internet besorgen!!!!Garage ...","2023-07-01"
"1697028804-174","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10301853","VOLVO XC60 D4 AWD Momentum","","CHF 22'900.–","12.2014","SUV / Tout-terrain","94'500 km","Diesel","Automatique","181 PS (133 kW)","4 roues motrices","-","Non","","Non","Non","","Kantonsstrasse 61, 3930 Visp","Listing ID: 10301853","Winterkompletträder","2023-03-01"
"1697028811-175","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10919406","VOLVO XC60 2.4 D4 Summum AWD","","CHF 22'900.–","12.2016","SUV / Tout-terrain","108'900 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","5.7 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de la Glâne 124, 1752 Villars sur Glâne","Listing ID: 10919406","","2023-10-06"
"1697028818-176","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10929292","VOLVO XC60 2.4 D4 Summum AWD","*** Weitere Fahrzeuge von uns unter www.volvoworben.ch ***","CHF 22'950.–","10.2013","SUV / Tout-terrain","147'231 km","Diesel","Automatique","163 PS (120 kW)","4 roues motrices","6.4 l/100 km","Non","16.10.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Hauptstrasse 64, 3252 Worben","Listing ID: 10929292","Professionelle Garage","2023-10-10"
"1697028825-177","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10261600","VOLVO XC60 2.4 D5 Ocean Race AWD S/S","Véhicule de stock - Reprise attractive - Possibilité de leasing","CHF 23'000.–","07.2015","SUV / Tout-terrain","105'000 km","Diesel","Automatique","220 PS (162 kW)","4 roues motrices","5.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de Bulle 87, 1687 Vuisternens-devant-Romont","Listing ID: 10261600","Véhicule en stock

Service à jour 

Expertisée du jour / Ab MFK

2 jeux de roues","2023-02-15"
